+-----------------------------------------------------+----------------------+----------------------------+------------------------------------+-------------------+-----------+
| Nombre                                              | Marca                | Tipo                       | Variante                           | Tamaño            | Categoría |
| Gallet.KOKIS Membrillo  500 G                       | Kokis                | Gallet.                    | Membrillo                          | 500 g             | 1_117     |
| Gallet.KOKIS Pepos C/Memb.  200 G                   | Kokis                | Gallet.                    | Pepos C/memb.                      | 200 g             | 1_117     |
| Gallet.KOKIS Pepos C/Memb.  500 G                   | Kokis                | Gallet.                    | Pepos C/memb.                      | 500 g             | 1_117     |
| Gallet.LA PROVIDENCIA Crackers  3ux101 G            | La Providencia       | Gallet.                    | Crackers                           | 3x101 g           | 1_117     |
| Gallet.LA PROVIDENCIA Crackers  5x101 G             | La Providencia       | Gallet.                    | Crackers                           | 5x101 g           | 1_117     |
| Gallet.LE.Q Crackers Saladas  70 G                  | Le.q                 | Gallet.                    | Crackers Saladas                   | 70 g              | 1_117     |
| Gallet.MAFALDA Larguita Hojaldre 150 G              | Mafalda              | Gallet.                    | Larguita Hojaldre                  | 150 g             | 1_117     |
| Gallet.MAROLIO Mini Crackers  300 G                 | Marolio              | Gallet.                    | Mini Crackers                      | 300 g             | 1_117     |
| Gallet.MAROLIO Mini Crackers Salvado 300 G          | Marolio              | Gallet.                    | Mini Crackers Salvado              | 300 g             | 1_117     |
| Gallet.MAROLIO Sandwich  3ux101 G                   | Marolio              | Gallet.                    | Sandwich                           | 3x101 g           | 1_117     |
| Gallet.MAURI Sin Sal  400 G                         | Mauri                | Gallet.                    | Sin Sal                            | 400 g             | 1_117     |
| Gallet.MAURI Surtido Fauna  400 G                   | Mauri                | Gallet.                    | Surtido Fauna                      | 400 g             | 1_117     |
| Gallet.MAURI Surtido Fauna Cristal 150 G            | Mauri                | Gallet.                    | Surtido Fauna Cristal              | 150 g             | 1_117     |
| Gallet.MAURI Vainillas  160 G                       | Mauri                | Gallet.                    | Vainillas                          | 160 g             | 1_117     |
| Gallet.MAURI Vainillas  320 G                       | Mauri                | Gallet.                    | Vainillas                          | 320 g             | 1_117     |
| Gallet.MAURI Vainillas  80 G                        | Mauri                | Gallet.                    | Vainillas                          | 80 g              | 1_117     |
| Gallet.OBLITA Obleas Chocolate 100 G                | Oblita               | Gallet.                    | Obleas Chocolate                   | 100 g             | 1_117     |
| Gallet.OBLITA Obleas Frutilla 100 G                 | Oblita               | Gallet.                    | Obleas Frutilla                    | 100 g             | 1_117     |
| Gallet.OBLITA Obleas Vainilla 100 G                 | Oblita               | Gallet.                    | Obleas Vainilla                    | 100 g             | 1_117     |
| Gallet.OREO Choco  118 G                            | Oreo                 | Gallet.                    | Choco                              | 118 g             | 1_117     |
| Gallet.OREO Golden S/Color.  118 G                  | Oreo                 | Gallet.                    | Golden S/color.                    | 118 g             | 1_117     |
| Gallet.OREO Mini  50 G                              | Oreo                 | Gallet.                    | Mini                               | 50 g              | 1_117     |
| Gallet.OREO Reg.  118 G                             | Oreo                 | Gallet.                    | Reg.                               | 118 g             | 1_117     |
| Gallet.OREO Reg.  182,5 G                           | Oreo                 | Gallet.                    | Reg.                               | 182.5 g           | 1_117     |
| Gallet.OREO Tripack Reg.  354 G                     | Oreo                 | Gallet.                    | Tripack Reg.                       | 354 g             | 1_117     |
| Gallet.P&S Grisines Ital. Clasicos 170 G            | P&s                  | Gallet.                    | Grisines Ital. Clasicos            | 170 g             | 1_117     |
| Gallet.P&S Grisines Ital. Light 160 G               | P&s                  | Gallet.                    | Grisines Ital. Light               | 160 g             | 1_117     |
| Gallet.P&S Grisines Ital. Tradic. 170 G             | P&s                  | Gallet.                    | Grisines Ital. Tradic.             | 170 g             | 1_117     |
| Gallet.P&S Tost.C/Gluten Mesa 200 G                 | P&s                  | Gallet.                    | Tost. C/gluten Mesa                | 200 g             | 1_117     |
| Gallet.P&S Tost.C/Gluten Salvado 200 G              | P&s                  | Gallet.                    | Tost. C/gluten Salvado             | 200 g             | 1_117     |
| Gallet.PAR-NOR Coco 170 G                           | Par-nor              | Gallet.                    | Coco                               | 170 g             | 1_117     |
| Gallet.PAR-NOR Mini Mantecadas 170 G                | Par-nor              | Gallet.                    | Mini Mantecadas                    | 170 g             | 1_117     |
| Gallet.PAR-NOR Morochitas 140 G                     | Par-nor              | Gallet.                    | Morochitas                         | 140 g             | 1_117     |
| Gallet.PAR-NOR Suavecitas 140 G                     | Par-nor              | Gallet.                    | Suavecitas                         | 140 g             | 1_117     |
| Gallet.PASEO Mini Crackers Clas. 300 G              | Paseo                | Gallet.                    | Mini Crackers Clas.                | 300 g             | 1_117     |
| Gallet.PASEO Mini Crackers S/Sal 300 G              | Paseo                | Gallet.                    | Mini Crackers S/sal                | 300 g             | 1_117     |
| Gallet.PASEO Surt.x 5 Semillas 300 G                | Paseo                | Gallet.                    | Surt.x 5 Semillas                  | 300 g             | 1_117     |
| Gallet.PASEO Surt.x Mix Cereal 300 G                | Paseo                | Gallet.                    | Surt.x Mix Cereal                  | 300 g             | 1_117     |
| Gallet.PASEO Surt.x Salvado 300 G                   | Paseo                | Gallet.                    | Surt.x Salvado                     | 300 g             | 1_117     |
| Gallet.PASEO Tostadas Clasicas  200 G               | Paseo                | Gallet.                    | Tostadas Clasicas                  | 200 g             | 1_117     |
| Gallet.PEPITOS  119 G                               | Pepitos              | Gallet.                    |                                    | 119 g             | 1_117     |
| Gallet.PEPITOS Mini  50 G                           | Pepitos              | Gallet.                    | Mini                               | 50 g              | 1_117     |
| Gallet.PEPITOS Tripack  357 G                       | Pepitos              | Gallet.                    | Tripack                            | 357 g             | 1_117     |
| Gallet.PINGUI Melina  200 G                         | Pingui               | Gallet.                    | Melina                             | 200 g             | 1_117     |
| Gallet.PITUSAS Mini Black 130 G                     | Pitusas              | Gallet.                    | Mini Black                         | 130 g             | 1_117     |
| Gallet.PITUSAS Mini Chocolate 160 G                 | Pitusas              | Gallet.                    | Mini Chocolate                     | 160 g             | 1_117     |
| Gallet.PITUSAS Mini Frutilla 160 G                  | Pitusas              | Gallet.                    | Mini Frutilla                      | 160 g             | 1_117     |
| Gallet.PITUSAS Mini Limon 160 G                     | Pitusas              | Gallet.                    | Mini Limon                         | 160 g             | 1_117     |
| Gallet.PITUSAS Mini Merengue 120 G                  | Pitusas              | Gallet.                    | Mini Merengue                      | 120 g             | 1_117     |
| Gallet.PITUSAS Mini Mousse 160 G                    | Pitusas              | Gallet.                    | Mini Mousse                        | 160 g             | 1_117     |
| Gallet.PITUSAS Mini Vainilla 160 G                  | Pitusas              | Gallet.                    | Mini Vainilla                      | 160 g             | 1_117     |
| Gallet.POZO Vainillas  148 G                        | Pozo                 | Gallet.                    | Vainillas                          | 148 g             | 1_117     |
| Gallet.POZO Vainillas  296 G                        | Pozo                 | Gallet.                    | Vainillas                          | 296 g             | 1_117     |
| Gallet.POZO Vainillas  444 G                        | Pozo                 | Gallet.                    | Vainillas                          | 444 g             | 1_117     |
| Gallet.RC Sin Sal  225 G                            | Rc                   | Gallet.                    | Sin Sal                            | 225 g             | 1_117     |
| Gallet.RC Sin Sal  450 G                            | Rc                   | Gallet.                    | Sin Sal                            | 450 g             | 1_117     |
| Gallet.RC Sin Sal Light  450 G                      | Rc                   | Gallet.                    | Sin Sal Light                      | 450 g             | 1_117     |
| Gallet.RIERA Tost.L/Clasica De Mesa 200 G           | Riera                | Gallet.                    | Tost. L/clasica de Mesa            | 200 g             | 1_117     |
| Gallet.RIERA Tost.L/Clasica Dulces R. 200 G         | Riera                | Gallet.                    | Tost. L/clasica Dulces R.          | 200 g             | 1_117     |
| Gallet.RIERA Tost.Light L/Equil. 200 G              | Riera                | Gallet.                    | Tost. Light L/equil.               | 200 g             | 1_117     |
| Gallet.RONDA Larguita  150 G                        | Ronda                | Gallet.                    | Larguita                           | 150 g             | 1_117     |
| Gallet.RONDA Triangulos  150 G                      | Ronda                | Gallet.                    | Triangulos                         | 150 g             | 1_117     |
| Gallet.SINFONIA Obleas Clasica 4ux50 G              | Sinfonia             | Gallet.                    | Obleas Clasica                     | 4x50 g            | 1_117     |
| Gallet.SOLITAS Abecedario Letras Dce 400 G          | Solitas              | Gallet.                    | Abecedario Letras Dce              | 400 g             | 1_117     |
| Gallet.SOLITAS Animacion C/Confite 400 G            | Solitas              | Gallet.                    | Animacion C/confite                | 400 g             | 1_117     |
| Gallet.SOLITAS Animacion Sin Conf. 170 G            | Solitas              | Gallet.                    | Animacion sin Conf.                | 170 g             | 1_117     |
| Gallet.SOLITAS Animacion Sin Conf. 400 G            | Solitas              | Gallet.                    | Animacion sin Conf.                | 400 g             | 1_117     |
| Gallet.SOLITAS Aritos  170 G                        | Solitas              | Gallet.                    | Aritos                             | 170 g             | 1_117     |
| Gallet.SOLITAS Aritos  500 G                        | Solitas              | Gallet.                    | Aritos                             | 500 g             | 1_117     |
| Gallet.SOLITAS Chirolas Chips Ch. 400 G             | Solitas              | Gallet.                    | Chirolas Chips Ch.                 | 400 g             | 1_117     |
| Gallet.SOLITAS Dulces N* Sin Conf. 400 G            | Solitas              | Gallet.                    | Dulces N* sin Conf.                | 400 g             | 1_117     |
| Gallet.SOLITAS Ekin Choc.  160 G                    | Solitas              | Gallet.                    | Ekin Choc.                         | 160 g             | 1_117     |
| Gallet.SOLITAS Ekin Choc.  300 G                    | Solitas              | Gallet.                    | Ekin Choc.                         | 300 g             | 1_117     |
| Gallet.SOLITAS Legendaria  1 K                      | Solitas              | Gallet.                    | Legendaria                         | 1 kg              | 1_117     |
| Gallet.SOLITAS Legendaria  500 G                    | Solitas              | Gallet.                    | Legendaria                         | 500 g             | 1_117     |
| Gallet.SOLITAS Pepas  170 G                         | Solitas              | Gallet.                    | Pepas                              | 170 g             | 1_117     |
| Gallet.SOLITAS Rosquitas  500 G                     | Solitas              | Gallet.                    | Rosquitas                          | 500 g             | 1_117     |
| Gallet.TERRAB.Anillos Clasico 170 G                 | Terrabusi            | Gallet.                    | Anillos Clasico                    | 170 g             | 1_117     |
| Gallet.TERRAB.Anillos Clasico 300 G                 | Terrabusi            | Gallet.                    | Anillos Clasico                    | 300 g             | 1_117     |
| Gallet.TERRAB.Boca de Dama x  170 G                 | Terrabusi            | Gallet.                    | Boca de Dama X                     | 170 g             | 1_117     |
| Gallet.TERRAB.Duquesa Toonix  115 G                 | Terrabusi            | Gallet.                    | Duquesa Toonix                     | 115 g             | 1_117     |
| Gallet.TERRAB.Lincoln Clasica  153 G                | Terrabusi            | Gallet.                    | Lincoln Clasica                    | 153 g             | 1_117     |
| Gallet.TERRAB.Variedad  390 G                       | Terrabusi            | Gallet.                    | Variedad                           | 390 g             | 1_117     |
| Gallet.TRIO Alemanas 180 G                          | Trio                 | Gallet.                    | Alemanas                           | 180 g             | 1_117     |
| Gallet.TRIO Frolitas 160 G                          | Trio                 | Gallet.                    | Frolitas                           | 160 g             | 1_117     |
| Gallet.TRIO Pepas  1 K                              | Trio                 | Gallet.                    | Pepas                              | 1 kg              | 1_117     |
| Gallet.TRIO Pepas  200 G                            | Trio                 | Gallet.                    | Pepas                              | 200 g             | 1_117     |
| Gallet.TRIO Pepas  500 G                            | Trio                 | Gallet.                    | Pepas                              | 500 g             | 1_117     |
| Gallet.TRIO Scons 200 G                             | Trio                 | Gallet.                    | Scons                              | 200 g             | 1_117     |
| Gallet.TRIO Tri-Choc  300 G                         | Trio                 | Gallet.                    | Tri-choc                           | 300 g             | 1_117     |
| Gallet.TRIO Tri-Choc  500 G                         | Trio                 | Gallet.                    | Tri-choc                           | 500 g             | 1_117     |
| Gallet.TRIO Tri-Choc 180 G                          | Trio                 | Gallet.                    | Tri-choc                           | 180 g             | 1_117     |
| Gallet.TRIO Trichips  230 G                         | Trio                 | Gallet.                    | Trichips                           | 230 g             | 1_117     |
| Gallet.TRIO Variette 200 G                          | Trio                 | Gallet.                    | Variette                           | 200 g             | 1_117     |
| Gallet.TURIMAR Chips Chocolate  150 G               | Turimar              | Gallet.                    | Chips Chocolate                    | 150 g             | 1_117     |
| Gallet.TURIMAR Chips Chocolate  400 G               | Turimar              | Gallet.                    | Chips Chocolate                    | 400 g             | 1_117     |
| Gallet.TURIMAR Palmeritas  200 G                    | Turimar              | Gallet.                    | Palmeritas                         | 200 g             | 1_117     |
| Gallet.URQUIZA Merenguito Bco. 100 G                | Urquiza              | Gallet.                    | Merenguito Bco.                    | 100 g             | 1_117     |
| Gallet.VIMAR Chips Choco.  150 G                    | Vimar                | Gallet.                    | Chips Choco.                       | 150 g             | 1_117     |
| Gallet.VIMAR Limon  150 G                           | Vimar                | Gallet.                    | Limon                              | 150 g             | 1_117     |
| Gallet.VIMAR Miel  150 G                            | Vimar                | Gallet.                    | Miel                               | 150 g             | 1_117     |
| Gallet.ZUPAY Mantequitas  200 G                     | Zupay                | Gallet.                    | Mantequitas                        | 200 g             | 1_117     |
| Garbanzos LISETTA * 400 G                           | Lisetta              | Garbanzos                  |                                    | 400 g             | 1_120     |
| Gaseosa COCA COLA S/Azucares  1,5 l                 | Coca Cola            | Gaseosa                    | S/azucares                         | 1.5 l             | 2_205     |
| Gaseosa COCA COLA S/Azucares  2,25 l                | Coca Cola            | Gaseosa                    | S/azucares                         | 2.25 l            | 2_205     |
| Gaseosa COCA COLA S/Azucares  500 m                 | Coca Cola            | Gaseosa                    | S/azucares                         | 500 ml            | 2_205     |
| Gaseosa COCA COLA S/Orig.  1,5 l                    | Coca Cola            | Gaseosa                    | S/orig.                            | 1.5 l             | 2_205     |
| Gaseosa COCA COLA S/Orig.  2,25 l                   | Coca Cola            | Gaseosa                    | S/orig.                            | 2.25 l            | 2_205     |
| Gaseosa COCA COLA S/Orig.  500 m                    | Coca Cola            | Gaseosa                    | S/orig.                            | 500 ml            | 2_205     |
| Gaseosa FANTA Naranja  1,5 l                        | Fanta                | Gaseosa                    | Naranja                            | 1.5 l             | 2_205     |
| Gaseosa FANTA Naranja  2,25 l                       | Fanta                | Gaseosa                    | Naranja                            | 2.25 l            | 2_205     |
| Gaseosa MANAOS Cola 1,5 l                           | Manaos               | Gaseosa                    | Cola                               | 1.5 l             | 2_205     |
| Gaseosa MANAOS Cola 2,25 l                          | Manaos               | Gaseosa                    | Cola                               | 2.25 l            | 2_205     |
| Gaseosa MANAOS Cola 600 m                           | Manaos               | Gaseosa                    | Cola                               | 600 ml            | 2_205     |
| Gaseosa MANAOS L/Limon 1,5 l                        | Manaos               | Gaseosa                    | L/limon                            | 1.5 l             | 2_205     |
| Gaseosa MANAOS L/Limon 2,25 l                       | Manaos               | Gaseosa                    | L/limon                            | 2.25 l            | 2_205     |
| Gaseosa MANAOS L/Limon 600 m                        | Manaos               | Gaseosa                    | L/limon                            | 600 ml            | 2_205     |
| Gaseosa MANAOS Lata Cola 354 c                      | Manaos               | Gaseosa                    | Lata Cola                          | 354 ml            | 2_205     |
| Gaseosa MANAOS Lata L/Limon 354 c                   | Manaos               | Gaseosa                    | Lata L/limon                       | 354 ml            | 2_205     |
| Gaseosa MANAOS Lata Pomelo Bco 354 c                | Manaos               | Gaseosa                    | Lata Pomelo Bco                    | 354 ml            | 2_205     |
| Gaseosa MANAOS Manzana 2,25 l                       | Manaos               | Gaseosa                    | Manzana                            | 2.25 l            | 2_205     |
| Gaseosa MANAOS Naranja 1,5 l                        | Manaos               | Gaseosa                    | Naranja                            | 1.5 l             | 2_205     |
| Gaseosa MANAOS Naranja 2,25 l                       | Manaos               | Gaseosa                    | Naranja                            | 2.25 l            | 2_205     |
| Gaseosa MANAOS Pomelo B. 1,5 l                      | Manaos               | Gaseosa                    | Pomelo B.                          | 1.5 l             | 2_205     |
| Gaseosa MANAOS Pomelo Bco 2,25 l                    | Manaos               | Gaseosa                    | Pomelo Bco                         | 2.25 l            | 2_205     |
| Gaseosa MANAOS Pomelo Bco 600 m                     | Manaos               | Gaseosa                    | Pomelo Bco                         | 600 ml            | 2_205     |
| Gaseosa MANAOS Tonica 2,25 l                        | Manaos               | Gaseosa                    | Tonica                             | 2.25 l            | 2_205     |
| Gaseosa SECCO Cola E/Rja 3 l                        | Secco                | Gaseosa                    | Cola E/rja                         | 3 l               | 2_205     |
| Gaseosa SECCO Lima Limon 3 l                        | Secco                | Gaseosa                    | Lima Limon                         | 3 l               | 2_205     |
| Gaseosa SECCO Naranja 3 l                           | Secco                | Gaseosa                    | Naranja                            | 3 l               | 2_205     |
| Gaseosa SECCO Pomelo Bco 3 l                        | Secco                | Gaseosa                    | Pomelo Bco                         | 3 l               | 2_205     |
| Gaseosa SPRITE  1,5 l                               | Sprite               | Gaseosa                    |                                    | 1.5 l             | 2_205     |
| Gaseosa SPRITE  2,25 l                              | Sprite               | Gaseosa                    |                                    | 2.25 l            | 2_205     |
| Gaseosa SPRITE  500 m                               | Sprite               | Gaseosa                    |                                    | 500 ml            | 2_205     |
| Gel Dental CLOSE-UP Menthol P. 90 G                 | Close-up             | Gel Dental                 | Menthol P.                         | 90 g              | 5_504     |
| Gel Dental CLOSE-UP x Euc.Freeze 90 G               | Close-up             | Gel Dental                 | X Euc. Freeze                      | 90 g              | 5_504     |
| Gel DOREE Pomo Ef.Humedo 180 G                      | Doree                | Gel                        | Pomo Ef. Humedo                    | 180 g             | 5_509     |
| Gel DOREE Pomo Fij.Prol. 180 G                      | Doree                | Gel                        | Pomo Fij. Prol.                    | 180 g             | 5_509     |
| Gel DOREE Pomo Fij.Suave 180 G                      | Doree                | Gel                        | Pomo Fij. Suave                    | 180 g             | 5_509     |
| Gel DOREE Pomo Pro Vit.B5 180 G                     | Doree                | Gel                        | Pomo Pro Vit. B5                   | 180 g             | 5_509     |
| Gel DOREE Pote Ef/Humedo 250 G                      | Doree                | Gel                        | Pote Ef/humedo                     | 250 g             | 5_509     |
| Gel DOREE Pote Fij.Suave 250 G                      | Doree                | Gel                        | Pote Fij. Suave                    | 250 g             | 5_509     |
| Gelatina EXQ. Cereza 40 G                           | Exquisita            | Gelatina                   | Cereza                             | 40 g              | 1_116     |
| Gelatina EXQ. Frutilla 40 G                         | Exquisita            | Gelatina                   | Frutilla                           | 40 g              | 1_116     |
| Gelatina EXQ.Light Cereza 25 G                      | Exquisita            | Gelatina                   | Light Cereza                       | 25 g              | 1_116     |
| Gelatina EXQ.Light Frutilla 25 G                    | Exquisita            | Gelatina                   | Light Frutilla                     | 25 g              | 1_116     |
| Gelatina RAVANA Anana 40 G                          | Ravana               | Gelatina                   | Anana                              | 40 g              | 1_116     |
| Gelatina RAVANA Cereza 40 G                         | Ravana               | Gelatina                   | Cereza                             | 40 g              | 1_116     |
| Gelatina RAVANA Diet Cereza 25 G                    | Ravana               | Gelatina                   | Diet Cereza                        | 25 g              | 1_116     |
| Gelatina RAVANA Diet Durazno 25 G                   | Ravana               | Gelatina                   | Diet Durazno                       | 25 g              | 1_116     |
| Gelatina RAVANA Diet Frutilla 25 G                  | Ravana               | Gelatina                   | Diet Frutilla                      | 25 g              | 1_116     |
| Gelatina RAVANA Durazno 40 G                        | Ravana               | Gelatina                   | Durazno                            | 40 g              | 1_116     |
| Gelatina RAVANA Frambuesa 40 G                      | Ravana               | Gelatina                   | Frambuesa                          | 40 g              | 1_116     |
| Gelatina RAVANA Frutilla 40 G                       | Ravana               | Gelatina                   | Frutilla                           | 40 g              | 1_116     |
| Gelatina RAVANA Manzana 40 G                        | Ravana               | Gelatina                   | Manzana                            | 40 g              | 1_116     |
| Gelatina RAVANA Naranja 40 G                        | Ravana               | Gelatina                   | Naranja                            | 40 g              | 1_116     |
| Gelatina RAVANA S/Sabor  42 G                       | Ravana               | Gelatina                   | S/sabor                            | 42 g              | 1_116     |
| Gelatina ROYAL Cereza 25 G                          | Royal                | Gelatina                   | Cereza                             | 25 g              | 1_116     |
| Gelatina ROYAL Durazno 25 G                         | Royal                | Gelatina                   | Durazno                            | 25 g              | 1_116     |
| Gelatina ROYAL Frambuesa 25 G                       | Royal                | Gelatina                   | Frambuesa                          | 25 g              | 1_116     |
| Gelatina ROYAL Frutilla 25 G                        | Royal                | Gelatina                   | Frutilla                           | 25 g              | 1_116     |
| Gelatina ROYAL Light Cereza 25 G                    | Royal                | Gelatina                   | Light Cereza                       | 25 g              | 1_116     |
| Gelatina ROYAL Light Frutilla 25 G                  | Royal                | Gelatina                   | Light Frutilla                     | 25 g              | 1_116     |
| Gelatines DOCILE Sandia Ac. 250 G                   | Docile               | Gelatines                  | Sandia Ac.                         | 250 g             | 8_807     |
| Gin BEEFEATER 40* x  700 c                          | Beefeater            | Gin                        | 40* X                              | 700 ml            | 2_208     |
| Gin BOLS  750 c                                     | Bols                 | Gin                        |                                    | 750 ml            | 2_208     |
| Gin BRIGHTON 37,3*  700 m                           | Brighton             | Gin                        | 37,3                               | 700 ml            | 2_208     |
| Gin GORDON'S  700 m                                 | Gordon's             | Gin                        |                                    | 700 ml            | 2_208     |
| Gin SPIRITO Blu  700 c                              | Spirito              | Gin                        | Blu                                | 700 ml            | 2_208     |
| Girasol PIPAS T&Sal.C/C.Gigante D/P. 160 G          | Pipas                | Girasol                    | T&sal. C/c. Gigante D/p.           | 160 g             | 8_808     |
| Girasol PIPAS T&Sal.C/C.Gigante Tira 10ux50 G       | Pipas                | Girasol                    | T&sal. C/c. Gigante Tira           | 10x50 g           | 8_808     |
| Girasol PIPAS T&Sal.C/Casc. Rojas 30ux18 G          | Pipas                | Girasol                    | T&sal. C/casc. Rojas               | 30x18 g           | 8_808     |
| Girasol PIPAS T&Sal.C/Casc. Tira 10ux18 G           | Pipas                | Girasol                    | T&sal. C/casc. Tira                | 10x18 g           | 8_808     |
| Grasa CRISTALINA Vacuna Ref. 500 G                  | Cristalina           | Grasa                      | Vacuna Ref.                        | 500 g             | 1_143     |
| Grasa HALCON D/Cerdo  500 G                         | Halcon               | Grasa                      | D/cerdo                            | 500 g             | 1_143     |
| Grasa HALCON Vacuna  500 G                          | Halcon               | Grasa                      | Vacuna                             | 500 g             | 1_143     |
| Guantes MAKE Clasico Pequeño                        | Make                 | Guantes                    | Clasico Pequeño                    |                   | 6_613     |
| Guantes MAPA Plisse Grande                          | Mapa                 | Guantes                    | Plisse Grande                      |                   | 6_613     |
| Guantes MAPA Plisse Mediano                         | Mapa                 | Guantes                    | Plisse Mediano                     |                   | 6_613     |
| Guantes PATITO Clasico Chico                        | Patito               | Guantes                    | Clasico Chico                      |                   | 6_613     |
| Guantes PATITO Clasico Ex/Grande                    | Patito               | Guantes                    | Clasico Ex/grande                  |                   | 6_613     |
| Guantes PATITO Clasico Grande                       | Patito               | Guantes                    | Clasico Grande                     |                   | 6_613     |
| Guantes PATITO Clasico Mediano                      | Patito               | Guantes                    | Clasico Mediano                    |                   | 6_613     |
| Guantes VILEDA Universal Grande                     | Vileda               | Guantes                    | Universal Grande                   |                   | 6_613     |
| Harina BLANCAFLOR Leudante * 1 K                    | Blancaflor           | Harina                     | Leudante                           | 1 kg              | 1_119     |
| Harina CAÑUELAS (000) * 1 K                         | Cañuelas             | Harina                     | (000)                              | 1 kg              | 1_119     |
| Harina FAVORITA (000) * 1 K                         | Favorita             | Harina                     | (000)                              | 1 kg              | 1_119     |
| Harina FAVORITA (0000) * 1 K                        | Favorita             | Harina                     | (0000)                             | 1 kg              | 1_119     |
| Harina Maiz MONARCA  1 K                            | Monarca              | Harina Maiz                |                                    | 1 kg              | 1_118     |
| Harina Maiz ÑANDECOGA Amarilla 900 G                | Ñandecoga            | Harina Maiz                | Amarilla                           | 900 g             | 1_118     |
| Harina PUREZA (0000) * 1 K                          | Pureza               | Harina                     | (0000)                             | 1 kg              | 1_119     |
| Harina PUREZA Leudante * 1 K                        | Pureza               | Harina                     | Leudante                           | 1 kg              | 1_119     |
| Harina PUREZA Multicereal C/Lev.MM* 1 K             | Pureza               | Harina                     | Multicereal C/lev. Mm              | 1 kg              | 1_119     |
| Harina PUREZA P/Pizza * 1 K                         | Pureza               | Harina                     | P/pizza                            | 1 kg              | 1_119     |
| Harina SARITA (000) * 1 K                           | Sarita               | Harina                     | (000)                              | 1 kg              | 1_119     |
| Heladito MANDUVI Copo S. 25 U                       | Manduvi              | Heladito                   | Copo S.                            | 25 U              | 8_803     |
| Heladito MANDUVI Maxi 10 U                          | Manduvi              | Heladito                   | Maxi                               | 10 U              | 8_803     |
| Helado ARTI Alfajor  110 c                          | Arti                 | Helado                     | Alfajor                            | 110 ml            | 4_406     |
| Helado ARTI Almendrado  125 c                       | Arti                 | Helado                     | Almendrado                         | 125 ml            | 4_406     |
| Helado ARTI Balde Agua Limon 10 l                   | Arti                 | Helado                     | Balde Agua Limon                   | 10 l              | 4_404     |
| Helado ARTI Balde Comun Arco Iris 10 l              | Arti                 | Helado                     | Balde Comun Arco Iris              | 10 l              | 4_404     |
| Helado ARTI Balde Comun Cielo 10 l                  | Arti                 | Helado                     | Balde Comun Cielo                  | 10 l              | 4_404     |
| Helado ARTI Balde Comun Frutilla 10 l               | Arti                 | Helado                     | Balde Comun Frutilla               | 10 l              | 4_404     |
| Helado ARTI Balde Comun Vainilla 10 l               | Arti                 | Helado                     | Balde Comun Vainilla               | 10 l              | 4_404     |
| Helado ARTI Balde DDL*V*Ch. 3 l                     | Arti                 | Helado                     | Balde Ddl*v*ch.                    | 3 l               | 4_404     |
| Helado ARTI Balde DDL*V*Ch. 5 l                     | Arti                 | Helado                     | Balde Ddl*v*ch.                    | 5 l               | 4_404     |
| Helado ARTI Balde Esp.x Cereza 10 l                 | Arti                 | Helado                     | Balde Esp.x Cereza                 | 10 l              | 4_404     |
| Helado ARTI Balde Esp.x Chocolate 10 l              | Arti                 | Helado                     | Balde Esp.x Chocolate              | 10 l              | 4_404     |
| Helado ARTI Balde Esp.x DD.Leche 10 l               | Arti                 | Helado                     | Balde Esp.x Dd. Leche              | 10 l              | 4_404     |
| Helado ARTI Balde Esp.x Flan 10 l                   | Arti                 | Helado                     | Balde Esp.x Flan                   | 10 l              | 4_404     |
| Helado ARTI Balde Esp.x Fr.Bosque 10 l              | Arti                 | Helado                     | Balde Esp.x Fr. Bosque             | 10 l              | 4_404     |
| Helado ARTI Balde Esp.x Frutilla 10 l               | Arti                 | Helado                     | Balde Esp.x Frutilla               | 10 l              | 4_404     |
| Helado ARTI Balde Esp.x Granizado 10 l              | Arti                 | Helado                     | Balde Esp.x Granizado              | 10 l              | 4_404     |
| Helado ARTI Balde Esp.x Menta Gr. 10 l              | Arti                 | Helado                     | Balde Esp.x Menta Gr.              | 10 l              | 4_404     |
| Helado ARTI Balde Fr*Cho*Am. 3 l                    | Arti                 | Helado                     | Balde Fr*cho*am.                   | 3 l               | 4_404     |
| Helado ARTI Balde Fr*Cho*Am. 5 l                    | Arti                 | Helado                     | Balde Fr*cho*am.                   | 5 l               | 4_404     |
| Helado ARTI Balde Premium Ch.C/Alm. 10 l            | Arti                 | Helado                     | Balde Premium Ch. C/alm.           | 10 l              | 4_404     |
| Helado ARTI Balde Premium Dulce Tent 10 l           | Arti                 | Helado                     | Balde Premium Dulce Tent           | 10 l              | 4_404     |
| Helado ARTI Balde Premium Oreo 10 l                 | Arti                 | Helado                     | Balde Premium Oreo                 | 10 l              | 4_404     |
| Helado ARTI Balde Super Esp. Almendrado 10 l        | Arti                 | Helado                     | Balde Super Esp. Almendrado        | 10 l              | 4_404     |
| Helado ARTI Balde Super Esp. Banana Sp. 10 l        | Arti                 | Helado                     | Balde Super Esp. Banana Sp.        | 10 l              | 4_404     |
| Helado ARTI Balde Super Esp. Bananita D 10 l        | Arti                 | Helado                     | Balde Super Esp. Bananita D        | 10 l              | 4_404     |
| Helado ARTI Balde Super Esp. Ch.Rocher 10 l         | Arti                 | Helado                     | Balde Super Esp. Ch. Rocher        | 10 l              | 4_404     |
| Helado ARTI Balde Super Esp. DDL*Graniz 10 l        | Arti                 | Helado                     | Balde Super Esp. Ddl*graniz        | 10 l              | 4_404     |
