key,supplier,sku,name,brand,product_type,variant,weight_g,volume_ml,units_in_name,category_norm,price_unit,price_bulk,stock,scraped_at
CIF|LIMPIADOR|V5000,vital,7791290788558,Limpiador Cif pisos plastificados 5 lt,Cif,Limpiador,Pisos Plastificados,,5000.0,,Limpieza,23159.00,92636.00,disponible,2026-03-10
CIF|LIMPIADOR|V5000,vital,7791290795877,Limpiador Cif ultra rápido para baño biodegradable 5 lt,Cif,Limpiador,Ultra Rápido para Baño Biodegradable,,5000.0,,Limpieza,13865.00,55460.00,disponible,2026-03-10
CIF|LIMPIADOR|V750,maxiconsumo,23905,LIMPIADOR CIF 4EN1 LAVANDA 750 ML,Cif,Limpiador,4en1 Lavanda,,750.0,,Limpiadores,,,Disponibilidad crítica,2026-03-06
CIF|LIMPIADOR|V750,maxiconsumo,14213,LIMPIADOR CIF CREMA NARANJA 750 CC,Cif,Limpiador,Crema Naranja,,750.0,,Limpiadores,,,Disponibilidad crítica,2026-03-06
CIF|LIMPIADOR|V750,maxiconsumo,28109,LIMPIADOR CIF PISO ORIGINAL 750 ML,Cif,Limpiador,Piso Original,,750.0,,Limpiadores Para Pisos,4559.88,3999.90,En stock,2026-03-06
CIF|LIMPIADOR|V750,maxiconsumo,1775,LIMPIADOR CIF PISO PLASTICO 750 CC,Cif,Limpiador,Piso Plastico,,750.0,,Ceras Para Pisos,,,Disponibilidad crítica,2026-03-06
CIF|LIMPIADOR|V750,maxiconsumo,1783,LIMPIADOR CIF PISOS OXY GEL 750 ml,Cif,Limpiador,Pisos Oxy Gel,,750.0,,Ceras Para Pisos,4559.88,3999.90,En stock,2026-03-06
CIF|LIMPIADOR|V750,vital,7791290795815,Limpiador Cif desinfectante pisos botella 750 ml,Cif,Limpiador,Desinfectante Pisos,,750.0,,Limpieza,3919.00,47028.00,disponible,2026-03-10
CIF|LIMPIADOR|V900,maxiconsumo,16111,LIMPIADOR CIF ANTIGRASA 900 ML,Cif,Limpiador,Antigrasa,,900.0,,Limpiadores,3419.89,2999.90,En stock,2026-03-06
CIF|LIMPIADOR|V900,maxiconsumo,16112,LIMPIADOR CIF BAÑO 900 ML,Cif,Limpiador,Baño,,900.0,,Limpiadores,3590.88,3149.90,En stock,2026-03-06
CIF|LIMPIADOR|V900,vital,7791290795648,Limpiador Cif antigrasa expert doy pack 900 ml,Cif,Limpiador,Antigrasa Expert,,900.0,,Limpieza,2999.00,35988.00,disponible,2026-03-10
CIF|LIMPIADOR|V900,vital,7791290795655,Limpiador Cif antihongos baño doy pack 900 ml,Cif,Limpiador,Antihongos Baño,,900.0,,Limpieza,2999.00,35988.00,disponible,2026-03-10
CIF|LIMPIADOR|W250,maxiconsumo,28111,LIMPIADOR CIF GEL ORIGINAL 250 GR,Cif,Limpiador,Gel Original,250.0,,,Limpiadores,2279.89,1999.90,En stock,2026-03-06
CIF|LIMPIADOR|W250,vital,7791290795808,Limpiador Cif gel original botella 250 gr,Cif,Limpiador,Gel Original,250.0,,,Limpieza,1699.00,20388.00,disponible,2026-03-10
CIF|LIMPIADOR|W375,maxiconsumo,25386,LIMPIADOR CIF CREMA ROSAS Y JAZMINES 375 GR,Cif,Limpiador,Crema Rosas y Jazmines,375.0,,,Limpiadores,2051.89,1799.90,En stock,2026-03-06
CIF|LIMPIADOR|W375,vital,7791290794238,Limpiador Cif crema mu ltiuso 375 gr,Cif,Limpiador,Crema Multiuso,375.0,,,Limpieza,1599.00,19188.00,disponible,2026-03-10
CIF|LIMPIADOR|W500,maxiconsumo,28112,LIMPIADOR CIF GEL ORIGINAL 500 GR,Cif,Limpiador,Gel Original,500.0,,,Limpiadores,4103.88,3599.90,En stock,2026-03-06
CIF|LIMPIADOR|W500,vital,7791290795846,Limpiador Cif gel original botella 500 gr,Cif,Limpiador,Gel Original,500.0,,,Limpieza,3629.00,43548.00,disponible,2026-03-10
CIF|LIMPIADOR|W750,maxiconsumo,837,LIMPIADOR CIF CREMA BLANCO 750 GR,Cif,Limpiador,Crema Blanco,750.0,,,Limpiadores,3647.88,3199.89,En stock,2026-03-06
CIF|LIMPIADOR|W750,maxiconsumo,877,LIMPIADOR CIF CREMA LIMON 750 GR,Cif,Limpiador,Crema Limon,750.0,,,Limpiadores,,,Disponibilidad crítica,2026-03-06
CIF|LIMPIADOR|W750,maxiconsumo,24365,LIMPIADOR CIF CREMA ROSAS Y JAZMINES 750 GR,Cif,Limpiador,Crema Rosas y Jazmines,750.0,,,Limpiadores,3647.88,3199.89,En stock,2026-03-06
CIF|LIMPIADOR|W750,maxiconsumo,12320,LIMPIADOR CIF ULTRA BLANCO 750 GR,Cif,Limpiador,Ultra Blanco,750.0,,,Limpiadores,3647.88,3199.89,En stock,2026-03-06
CIF|LIMPIADOR|W750,vital,7791290794221,Limpiador Cif crema mu ltiuso original 750g,Cif,Limpiador,Crema Multiuso Original,750.0,,,Limpieza,2799.00,33588.00,disponible,2026-03-10
CIF|LIMPIADOR|W750,vital,7791290793378,Limpiador Cif multiuso bio active rosas jazmines 750 gr,Cif,Limpiador,Multiuso Bio Active Rosas Jazmines,750.0,,,Limpieza,3389.00,40668.00,disponible,2026-03-10
CIF|LUSTRAMUEBLES|V380,maxiconsumo,27636,LUSTRAMUEBLE CIF ULTRA BRILLO ES DOY PACK 380 ML,Cif,Lustramuebles,Ultra Brillo Es,,380.0,,Lustra Muebles,,,Disponibilidad crítica,2026-03-06
CIF|LUSTRAMUEBLES|V380,vital,7791290792777,Lustramuebles Cif mu ltisuperficies u ltrabrillo doypack 380 ml,Cif,Lustramuebles,Mu Ltisuperficies u Ltrabrillo,,380.0,,Limpieza,1999.00,29985.00,disponible,2026-03-10
CIF|LUSTRAMUEBLES|V380,vital,7791290795464,Lustramuebles Cif ultra brillo doy pack lavanda 380 ml,Cif,Lustramuebles,Ultra Brillo Lavanda,,380.0,,Limpieza,1999.00,29985.00,disponible,2026-03-10
CIF|LUSTRAMUEBLES|V380,vital,7791290795471,Lustramuebles Cif ultra brillo lavanda 380 ml,Cif,Lustramuebles,Ultra Brillo Lavanda,,380.0,,Limpieza,4059.01,48708.12,disponible,2026-03-10
CIF|LUSTRAMUEBLES|V400,maxiconsumo,26353,LUSTRAM CIF ULTRA BRILLO GATILLO 400 ml,Cif,Lustramuebles,Ultra Brillo Gatillo,,400.0,,Lustra Muebles,4559.88,3999.90,En stock,2026-03-06
CIF|LUSTRAMUEBLES|V400,vital,7791290792760,Lustramuebles CIF esencias citrica gatillo 400 ml,Cif,Lustramuebles,Esencias Citrica Gatillo,,400.0,,Limpieza,4059.01,48708.12,disponible,2026-03-10
CIF|LUSTRAMUEBLES|V400,vital,7791290792753,Lustramuebles Cif mu ltisuperficies u ltrabrillo 400 ml,Cif,Lustramuebles,Mu Ltisuperficies u Ltrabrillo,,400.0,,Limpieza,4059.01,48708.12,disponible,2026-03-10
CIRCUS|VINO|V750,maxiconsumo,15320,VINO CIRCUS CABERNET 750 CC,Circus,Vino,Cabernet,,750.0,,Vinos Varietales,3875.88,3399.90,En stock,2026-03-06
CIRCUS|VINO|V750,maxiconsumo,15321,VINO CIRCUS MALBEC 750 CC,Circus,Vino,Malbec,,750.0,,Vinos Varietales,3875.88,3399.90,En stock,2026-03-06
CIRCUS|VINO|V750,maxiconsumo,24698,VINO CIRCUS RED BLEND 750 CC,Circus,Vino,Red Blend,,750.0,,Vinos Varietales,,,Disponibilidad crítica,2026-03-06
CIRCUS|VINO|V750,maxiconsumo,18666,VINO CIRCUS ROBLE CABERNET SAUVIGNON 750 CC,Circus,Vino,Roble Cabernet Sauvignon,,750.0,,Vinos Varietales,3761.89,3299.90,En stock,2026-03-06
CIRCUS|VINO|V750,maxiconsumo,18667,VINO CIRCUS ROBLE MALBE 750 CC,Circus,Vino,Roble Malbe,,750.0,,Vinos Varietales,3761.89,3299.90,En stock,2026-03-06
CIRCUS|VINO|V750,vital,7790415129009,Vino Circus cabernet 750 cc,Circus,Vino,Cabernet,,750.0,,Bebidas,3399.00,20394.00,disponible,2026-03-10
CIRCUS|VINO|V750,vital,7790415129047,Vino Circus malbec 750 cc,Circus,Vino,Malbec,,750.0,,Bebidas,3399.00,20394.00,disponible,2026-03-10
CIRCUS|VINO|V750,vital,7790415130517,Vino Circus roble cabernet sauvignon 750 cc,Circus,Vino,Roble Cabernet Sauvignon,,750.0,,Bebidas,3979.00,23874.00,disponible,2026-03-10
CIRCUS|VINO|V750,vital,7790415130555,Vino Circus roble malbec 750 cc,Circus,Vino,Roble Malbec,,750.0,,Bebidas,3979.00,23874.00,disponible,2026-03-10
CLEAR|SHAMPOO|V200,maxiconsumo,17543,SHAMPOO CLEAR DUAL 2EN1 200 ML,Clear,Shampoo,Dual 2en1,,200.0,,Shampoo Y Acondicionadores Personales,4559.88,3999.90,En stock,2026-03-06
CLEAR|SHAMPOO|V200,maxiconsumo,18744,SHAMPOO CLEAR ICE MENTHOL 200 ML,Clear,Shampoo,Ice Menthol,,200.0,,Shampoo Y Acondicionadores Personales,,,Disponibilidad crítica,2026-03-06
CLEAR|SHAMPOO|V200,vital,7501056342944,Shampoo Clear 2en1 dual effect 200 ml,Clear,Shampoo,2en1 Dual Effect,,200.0,,Perfumeria,4399.00,52788.00,disponible,2026-03-10
CLEAR|SHAMPOO|V400,maxiconsumo,17546,SHAMPOO CLEAR CONTROL CAIDA 400 ML,Clear,Shampoo,Control Caida,,400.0,,Shampoo Y Acondicionadores Personales,8663.89,7599.90,En stock,2026-03-06
CLEAR|SHAMPOO|V400,maxiconsumo,17545,SHAMPOO CLEAR DUAL 2EN1 400 ML,Clear,Shampoo,Dual 2en1,,400.0,,Shampoo Y Acondicionadores Personales,8663.89,7599.90,En stock,2026-03-06
CLEAR|SHAMPOO|V400,vital,7501056342999,Shampoo Clear 2en1 dual effect 400 ml,Clear,Shampoo,2en1 Dual Effect,,400.0,,Perfumeria,7599.01,91188.12,disponible,2026-03-10
CLEAR|SHAMPOO|V400,vital,7501056344092,Shampoo Clear caida control 400 ml,Clear,Shampoo,Caida Control,,400.0,,Perfumeria,7599.01,91188.12,disponible,2026-03-10
CLIGHT|JUGO|W7,maxiconsumo,18287,JUGO CLIGHT ANANA 7 GR,Clight,Jugo,Anana,7.0,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W7,maxiconsumo,6229,JUGO CLIGHT PERA 7 GR,Clight,Jugo,Pera,7.0,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W7,santamaria,35720,Jugo CLIGHT Anana 7 G,Clight,Jugo,Anana,7.0,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W7,santamaria,35608,Jugo CLIGHT Manz.Delic 7 G,Clight,Jugo,Manz. Delic,7.0,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W7,santamaria,35859,Jugo CLIGHT Nar-Dzno. 7 G,Clight,Jugo,Nar-dzno.,7.0,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W7,santamaria,35609,Jugo CLIGHT Pera 7 G,Clight,Jugo,Pera,7.0,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W8,maxiconsumo,27843,JUGO CLIGHT LIMON MARACUYA 7.5 GR,Clight,Jugo,Limon Maracuya,7.5,,,Jugos En Polvo,455.89,399.90,En stock,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,27372,"JUGO CLIGHT LIMON ROSA 7,5 GR",Clight,Jugo,Limon Rosa,7.5,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,6299,"JUGO CLIGHT LIMONADA 7,5 GR",Clight,Jugo,Limonada,7.5,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,6309,JUGO CLIGHT LIMONADA ARANDANOS 8 GR,Clight,Jugo,Limonada Arandanos,8.0,,,Jugos En Polvo,455.89,399.90,En stock,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,25394,JUGO CLIGHT LIMONADA JENGIBRE MENTA 8 gr,Clight,Jugo,Limonada Jengibre Menta,8.0,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,1580,JUGO CLIGHT MANZANA DELICIOSA X 8 GR,Clight,Jugo,Manzana Deliciosa X,8.0,,,Jugos En Polvo,455.89,399.90,En stock,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,4299,JUGO CLIGHT MANZANA VERDE 8 GR,Clight,Jugo,Manzana Verde,8.0,,,Jugos En Polvo,455.89,399.90,En stock,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,6347,JUGO CLIGHT NARANJA DULCE 7.5 GR,Clight,Jugo,Naranja Dulce,7.5,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,13359,"JUGO CLIGHT NARANJA MANGO 8,5 GR",Clight,Jugo,Naranja Mango,8.5,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,1585,JUGO CLIGHT POMELO AMARILLO 8 GR,Clight,Jugo,Pomelo Amarillo,8.0,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W8,maxiconsumo,4119,JUGO CLIGHT POMELO ROSADO 8 GR,Clight,Jugo,Pomelo Rosado,8.0,,,Jugos En Polvo,,,Disponibilidad crítica,2026-03-06
CLIGHT|JUGO|W8,santamaria,35857,"Jugo CLIGHT Limon.Rosa 7,5 G",Clight,Jugo,Limon. Rosa,7.5,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W8,santamaria,35600,Jugo CLIGHT Mandarina 8 G,Clight,Jugo,Mandarina,8.0,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W8,santamaria,35597,"Jugo CLIGHT Manz.Verde 7,5 G",Clight,Jugo,Manz. Verde,7.5,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W8,santamaria,35501,Jugo CLIGHT Naran.Dce. 7.5 G,Clight,Jugo,Naran. Dce.,7.5,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W8,santamaria,35598,Jugo CLIGHT Naranja 8 G,Clight,Jugo,Naranja,8.0,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
CLIGHT|JUGO|W8,santamaria,35596,Jugo CLIGHT Pomelo Rdo 8 G,Clight,Jugo,Pomelo Rdo,8.0,,,Bebidas / Jugos,307.03,371.51,uxb:20,2026-03-10
COBRA|POMADA|W30,maxiconsumo,6648,POMADA COBRA MARRON 30 GR,Cobra,Pomada,Marron,30.0,,,Pomadas,2906.88,2549.89,En stock,2026-03-06
COBRA|POMADA|W30,maxiconsumo,6646,POMADA COBRA NEGRA 30 GR,Cobra,Pomada,Negra,30.0,,,Pomadas,2906.88,2549.89,En stock,2026-03-06
COBRA|POMADA|W30,vital,7791130001663,Pomada Cobra 4 en 1 ne gro 30 gr,Cobra,Pomada,4 en 1 Negro,30.0,,,Limpieza,2549.00,30588.00,disponible,2026-03-10
COCINERO|ACEITE|V1500,maxiconsumo,103,ACEITE COCINERO GIRASOL 1.5 LT,Cocinero,Aceite,Girasol,,1500.0,,Aceites,5129.89,4499.90,En stock,2026-03-06
COCINERO|ACEITE|V1500,maxiconsumo,14857,ACEITE COCINERO MEZCLA 1.5 LT,Cocinero,Aceite,Mezcla,,1500.0,,Aceites,4331.88,3799.90,En stock,2026-03-06
COCINERO|ACEITE|V1500,santamaria,521,"Aceite COCINERO Girasol  1,5 l",Cocinero,Aceite,Girasol,,1500.0,,Comestibles / Aceites,4214.88,5100.00,uxb:12,2026-03-10
COCINERO|ACEITE|V1500,santamaria,507,"Aceite COCINERO Mezcla  1,5 l",Cocinero,Aceite,Mezcla,,1500.0,,Comestibles / Aceites,4089.61,4948.43,uxb:12,2026-03-10
COCINERO|ACEITE|V900,maxiconsumo,300,ACEITE COCINERO GIRASOL 900 CC,Cocinero,Aceite,Girasol,,900.0,,Aceites,3419.89,2999.90,En stock,2026-03-06
COCINERO|ACEITE|V900,maxiconsumo,12096,ACEITE COCINERO MEZCLA 900 CC,Cocinero,Aceite,Mezcla,,900.0,,Aceites,2621.88,2299.90,En stock,2026-03-06
COCINERO|ACEITE|V900,santamaria,517,Aceite COCINERO Girasol  900 c,Cocinero,Aceite,Girasol,,900.0,,Comestibles / Aceites,3251.29,3934.06,uxb:15,2026-03-10
COCINERO|ACEITE|V900,santamaria,503,Aceite COCINERO Mezcla  900 c,Cocinero,Aceite,Mezcla,,900.0,,Comestibles / Aceites,2578.90,3120.47,uxb:15,2026-03-10
COFFEMATE|CREMA|W170,maxiconsumo,46813,CREMA COFFE MATE LIGHT 170 GR,Coffe Mate,Crema,Light,170.0,,,Cafe Y Maltas,,,Disponibilidad crítica,2026-03-06
COFFEMATE|CREMA|W170,maxiconsumo,638,CREMA COFFE MATE POTE 170 GR,Coffe Mate,Crema,,170.0,,,Cafe Y Maltas,,,Disponibilidad crítica,2026-03-06
COFFEMATE|CREMA|W170,vital,7501059240605,Crema Coffe Mate lite 170 gr,Coffe Mate,Crema,Lite,170.0,,,Almacen,4119.00,49428.00,disponible,2026-03-10
COFLERBLOCK|ALFAJOR|W60,maxiconsumo,17617,ALFAJOR COFLER BLOCK 60 GR,Cofler Block,Alfajor,,60.0,,,Alfajores Y Conitos,1481.89,1299.90,En stock,2026-03-06
COFLERBLOCK|ALFAJOR|W60,vital,7790040659605,Alfajor Cofler block 60 gr,Cofler Block,Alfajor,,60.0,,,Kiosco,1299.00,27279.00,disponible,2026-03-10
COFLER|CHOCOLATE|W27,maxiconsumo,15598,CHOCOLATE COFLER BLANCO AIREADO 27 gr,Cofler,Chocolate,Blanco Aireado,27.0,,,Chocolates,,,Disponibilidad crítica,2026-03-06
COFLER|CHOCOLATE|W27,maxiconsumo,6652,CHOCOLATE COFLER LECHE AIR 27 GR,Cofler,Chocolate,Leche Air,27.0,,,Chocolates,,,Disponibilidad crítica,2026-03-06
COFLER|CHOCOLATE|W27,vital,7790580103361,Chocolate Cofler aireado leche 27 gr,Cofler,Chocolate,Aireado Leche,27.0,,,Kiosco,1928.99,38579.80,disponible,2026-03-10
COFLER|CHOCOLATE|W45,maxiconsumo,24796,CHOCOLATE COFLER GRAFFITI 45 gr,Cofler,Chocolate,Graffiti,45.0,,,Chocolates,1595.88,1399.90,En stock,2026-03-06
COFLER|CHOCOLATE|W45,vital,7790580111755,Chocolate Cofler  graffiti marroc 45 gr,Cofler,Chocolate,Graffiti Marroc,45.0,,,Kiosco,1599.00,19188.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,maxiconsumo,24470,CEPILLO DENTAL COLGATE 360 ADVANCED 2X1,Colgate,Cepillo Dental,360 Advanced 2x1,,,,Cepillos Dentales,,,Disponibilidad crítica,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,4432,CEPILLO DENTAL COLGATE 360 SENSITIVE,Colgate,Cepillo Dental,360 Sensitive,,,,Cepillos Dentales,4559.88,3999.90,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,44474,CEPILLO DENTAL COLGATE CLASSIC CLEAN MEDIO,Colgate,Cepillo Dental,Classic Clean Medio,,,,Cepillos Dentales,1937.88,1699.89,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,4412,CEPILLO DENTAL COLGATE EXTRA CLEAN MEDIO 2X1,Colgate,Cepillo Dental,Extra Clean Medio 2x1,,,,Cepillos Dentales,3191.88,2799.89,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,17924,CEPILLO DENTAL COLGATE KIDS DENTISTA RABBIT,Colgate,Cepillo Dental,Kids Dentista Rabbit,,,,Cepillos Dentales,,,Disponibilidad crítica,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,50445,CEPILLO DENTAL COLGATE KIDS PRINCESA,Colgate,Cepillo Dental,Kids Princesa,,,,Cepillos Dentales,3647.88,3199.89,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,17801,CEPILLO DENTAL COLGATE MAX WHITE MEDIO 2X1,Colgate,Cepillo Dental,Max White Medio 2x1,,,,Cepillos Dentales,4331.88,3799.90,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,17925,CEPILLO DENTAL COLGATE PREMIER MEDIO 14X12 un,Colgate,Cepillo Dental,Premier Medio 14x12 Un,,,,Cepillos Dentales,14363.89,12599.90,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,13246,CEPILLO DENTAL COLGATE SLIM SOFT 2X1,Colgate,Cepillo Dental,Slim Soft 2x1,,,,Cepillos Dentales,8549.88,7499.90,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,14123,CEPILLO DENTAL COLGATE SMILES 0 A 2,Colgate,Cepillo Dental,Smiles 0 a 2,,,,Cepillos Dentales,3077.88,2699.90,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,4403,CEPILLO DENTAL COLGATE TRIPLE ACCION 2X1,Colgate,Cepillo Dental,Triple Accion 2x1,,,,Cepillos Dentales,3305.88,2899.90,En stock,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,20644,CEPILLO DENTAL COLGATE TRIPLE ACCION 2x1 PACK 6x5 UN,Colgate,Cepillo Dental,Triple Accion 2x1 Pack 6x5 Un,,,,Cepillos Dentales,,,Disponibilidad crítica,2026-03-06
COLGATE|CEPILLODENTAL|?,maxiconsumo,15774,CEPILLO DENTAL COLGATE ZIG ZAG PLUS MEDIO,Colgate,Cepillo Dental,Zig Zag Plus Medio,,,,Cepillos Dentales,,,Disponibilidad crítica,2026-03-06
COLGATE|CEPILLODENTAL|?,santamaria,101618,Cepillo Dental COLGATE 360 Medio-Sve. 2 U,Colgate,Cepillo Dental,360 Medio-sve.,,,2,Perfumeria / Cep./hilos Dentales,3463.05,4190.29,uxb:12,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101582,Cepillo Dental COLGATE Clasico Medio,Colgate,Cepillo Dental,Clasico Medio,,,,Perfumeria / Cep./hilos Dentales,1324.88,1603.10,uxb:12,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101607,Cepillo Dental COLGATE Ex.Clean Duro     * 2 U,Colgate,Cepillo Dental,Ex. Clean Duro,,,2,Perfumeria / Cep./hilos Dentales,2280.42,2759.31,uxb:48,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101653,Cepillo Dental COLGATE Ex.Clean Medio 3 U,Colgate,Cepillo Dental,Ex. Clean Medio,,,3,Perfumeria / Cep./hilos Dentales,3838.31,4644.35,uxb:12,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101645,Cepillo Dental COLGATE Kids 5+ Tandy    * 2 U,Colgate,Cepillo Dental,Kids 5+ Tandy,,,2,Perfumeria / Cep./hilos Dentales,1389.09,1680.80,uxb:12,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101619,Cepillo Dental COLGATE Max White Medio 2 U,Colgate,Cepillo Dental,Max White Medio,,,2,Perfumeria / Cep./hilos Dentales,3159.55,3823.06,uxb:12,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101622,Cepillo Dental COLGATE Premier  14x12 U,Colgate,Cepillo Dental,Premier 14x12 u,,,,Perfumeria / Cep./hilos Dentales,10444.62,12637.99,uxb:1,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101620,Cepillo Dental COLGATE Tr.Accion Medio    * 2 U,Colgate,Cepillo Dental,Tr. Accion Medio,,,2,Perfumeria / Cep./hilos Dentales,2455.64,2971.32,uxb:12,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101670,Cepillo Dental COLGATE Twister  3 U,Colgate,Cepillo Dental,Twister,,,3,Perfumeria / Cep./hilos Dentales,3413.70,4130.58,uxb:12,2026-03-10
COLGATE|CEPILLODENTAL|?,santamaria,101667,Cepillo Dental COLGATE Zig Zag Medio Char 2 U,Colgate,Cepillo Dental,Zig Zag Medio Char,,,2,Perfumeria / Cep./hilos Dentales,2632.12,3184.86,uxb:12,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7891024116319,Cepillo dental Colgate 360 promo 21,Colgate,Cepillo Dental,360 Promo 21,,,,Perfumeria,4249.00,50988.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7891024184608,Cepillo dental Colgate clasico suave,Colgate,Cepillo Dental,Clasico Suave,,,,Perfumeria,1399.00,16788.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7509546653143,Cepillo dental Colgate colors mediano 5 u,Colgate,Cepillo Dental,Colors Mediano 5 u,,,,Perfumeria,7775.00,93300.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7702010630422,Cepillo dental Colgate etra clean 21,Colgate,Cepillo Dental,Etra Clean 21,,,,Perfumeria,2949.00,35388.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7891024116128,Cepillo dental Colgate etra clean 3 u,Colgate,Cepillo Dental,Etra Clean 3 u,,,,Perfumeria,3799.00,45588.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7793100151224,Cepillo dental Colgate kids + 2 años dr rabbit,Colgate,Cepillo Dental,Kids + 2 Años Dr Rabbit,,,,Perfumeria,1188.99,14267.88,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7509546073453,Cepillo dental Colgate kids +5años 2 u,Colgate,Cepillo Dental,Kids +5años 2 u,,,,Perfumeria,1568.99,18827.88,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,99176316565,Cepillo dental Colgate mawhite 21,Colgate,Cepillo Dental,Mawhite 21,,,,Perfumeria,3809.00,45708.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,35000689610,Cepillo dental Colgate mawhite 4 u,Colgate,Cepillo Dental,Mawhite 4 u,,,,Perfumeria,6309.00,113562.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7509546068558,Cepillo dental Colgate minion + 6 años 2x1,Colgate,Cepillo Dental,Minion + 6 Años 2x1,,,,Perfumeria,3365.00,40380.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,6910021007206,Cepillo dental Colgate Premier 1 u,Colgate,Cepillo Dental,Premier 1 u,,,,Perfumeria,935.00,11220.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7591083011081,Cepillo dental Colgate smiles 0/2 años,Colgate,Cepillo Dental,Smiles 0/2 Años,,,,Perfumeria,2819.00,67656.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7591083011098,Cepillo dental Colgate smiles 2/5 años,Colgate,Cepillo Dental,Smiles 2/5 Años,,,,Perfumeria,2819.00,67656.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,7702010631207,Cepillo dental Colgate triple a ccion mediano 21,Colgate,Cepillo Dental,Triple a Ccion Mediano 21,,,,Perfumeria,3179.00,38148.00,disponible,2026-03-10
COLGATE|CEPILLODENTAL|?,vital,99176369226,Cepillo dental Colgate triple a ccion mediano 3 u,Colgate,Cepillo Dental,Triple a Ccion Mediano 3 u,,,,Perfumeria,5219.00,62628.00,disponible,2026-03-10
