+----------------------------------------------------+-----------------------+---------------------------+---------------------------+----------+------------------------------+
| Nombre                                             | Marca                 | Tipo                      | Variante                  | Tamaño   | Categoría                    |
| P.FRITAS MAROLIO ORIGINAL 130 Grs                  | MAROLIO               | Papas Fritas              | ORIGINAL                  | 130 g    | Snacks                       |
| P.FRITAS MAROLIO QUESO 130 Grs                     | MAROLIO               | Papas Fritas              | QUESO                     | 130 g    | Snacks                       |
| P.FRITAS PEHUAMAR ACANALADAS 520 Grs               | PEHUAMAR              | Papas Fritas              | ACANALADAS                | 520 g    | Snacks                       |
| P.FRITAS PEHUAMAR LISAS 520 Grs                    | PEHUAMAR              | Papas Fritas              | LISAS                     | 520 g    | Snacks                       |
| P.FRITAS PRINGLES BIFE CHORIZO 109 Grs             | PRINGLES              | Papas Fritas              | BIFE CHORIZO              | 109 g    | Snacks                       |
| P.FRITAS PRINGLES CHEEDAR/BACON 105 Grs            | PRINGLES              | Papas Fritas              | CHEEDAR/BACON             | 105 g    | Snacks                       |
| P.FRITAS PRINGLES CREM/CEB 109 Grs                 | PRINGLES              | Papas Fritas              | CREM/CEB                  | 109 g    | Snacks                       |
| P.FRITAS PRINGLES CREMA/CEB 40 Grs                 | PRINGLES              | Papas Fritas              | CREMA/CEB                 | 40 g     | Snacks                       |
| P.FRITAS PRINGLES ORIGINAL 104 Grs                 | PRINGLES              | Papas Fritas              | ORIGINAL                  | 104 g    | Snacks                       |
| P.FRITAS PRINGLES ORIGINAL 37 Grs                  | PRINGLES              | Papas Fritas              | ORIGINAL                  | 37 g     | Snacks                       |
| P.FRITAS PRINGLES QUESO 109 Grs                    | PRINGLES              | Papas Fritas              | QUESO                     | 109 g    | Snacks                       |
| P.FRITAS TIYUCA BARBACOA 140 Grs                   | TIYUCA                | Papas Fritas              | BARBACOA                  | 140 g    | Tiyuca                       |
| P.FRITAS TIYUCA CREMA Y CEBOLLA 100 Grs            | TIYUCA                | Papas Fritas              | CREMA Y CEBOLLA           | 100 g    | Tiyuca                       |
| P.FRITAS TIYUCA CREMA Y CEBOLLA 140 Grs            | TIYUCA                | Papas Fritas              | CREMA Y CEBOLLA           | 140 g    | Tiyuca                       |
| P.FRITAS TIYUCA HUEVO FRITO 140 Grs                | TIYUCA                | Papas Fritas              | HUEVO FRITO               | 140 g    | Tiyuca                       |
| P.FRITAS TIYUCA ORIGINAL 100 Grs                   | TIYUCA                | Papas Fritas              | ORIGINAL                  | 100 g    | Tiyuca                       |
| P.FRITAS TIYUCA ORIGINAL 140 Grs                   | TIYUCA                | Papas Fritas              | ORIGINAL                  | 140 g    | Tiyuca                       |
| P.FRITAS TIYUCA QUESO 100 Grs                      | TIYUCA                | Papas Fritas              | QUESO                     | 100 g    | Tiyuca                       |
| P.FRITAS TIYUCA QUESO CHEDDAR 140 Grs              | TIYUCA                | Papas Fritas              | QUESO CHEDDAR             | 140 g    | Tiyuca                       |
| P.HIGIENICO CANDELA 30Mx4 Un.                      | CANDELA               | Papel Higiénico           | 30Mx4 Un.                 | 1 uni    | Papeles                      |
| P.HIGIENICO CANDELA DH 30Mx4 Un.                   | CANDELA               | Papel Higiénico           | DH 30Mx4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO CANDELA HS 80Mx4 Un.                   | CANDELA               | Papel Higiénico           | HS 80Mx4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO ELEGANTE CONO CHICO 300Mts 1 Un.       | ELEGANTE              | Papel Higiénico           | CONO CHICO 300Mts         | 1 uni    | Papeles                      |
| P.HIGIENICO ELEGANTE CONO GRANDE 300Mts 1 Un.      | ELEGANTE              | Papel Higiénico           | CONO GRANDE 300Mts        | 1 uni    | Papeles                      |
| P.HIGIENICO ELEGANTE DH RINDE+ 30Mx4 Un.           | ELEGANTE              | Papel Higiénico           | DH RINDE+ 30Mx4 Un.       | 1 uni    | Papeles                      |
| P.HIGIENICO ELEGANTE SH  50Mx 24 Un.               | ELEGANTE              | Papel Higiénico           | SH 50Mx                   | 24 uni   | Papeles                      |
| P.HIGIENICO ELEGANTE SH 30Mx4 Un.                  | ELEGANTE              | Papel Higiénico           | SH 30Mx4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO ELEGANTE SH MAX 80Mx4 Un.              | ELEGANTE              | Papel Higiénico           | SH MAX 80Mx4 Un.          | 1 uni    | Papeles                      |
| P.HIGIENICO ELEGANTE T.HOJA 20Mx4 Un.              | ELEGANTE              | Papel Higiénico           | T.HOJA 20Mx4 Un.          | 1 uni    | Papeles                      |
| P.HIGIENICO ELITE DH 30Mx4 Un.                     | ELITE                 | Papel Higiénico           | DH 30Mx4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO ELITE DH 50MX4 Un.                     | ELITE                 | Papel Higiénico           | DH 50MX4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO ELITE HS 30Mx6 Un.                     | ELITE                 | Papel Higiénico           | HS 30Mx6 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO ELITE HS 80MX4 Un.                     | ELITE                 | Papel Higiénico           | HS 80MX4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO ESENCIAL 4x30 Mts                      | ESENCIAL              | Papel Higiénico           |                           | 120 m    | Papeles                      |
| P.HIGIENICO ESENCIAL 50 Mts                        | ESENCIAL              | Papel Higiénico           |                           | 50 m     | Papeles                      |
| P.HIGIENICO ESENCIAL NATURAL 4x30 Mts              | ESENCIAL              | Papel Higiénico           | NATURAL                   | 120 m    | Papeles                      |
| P.HIGIENICO HIGIENOL DH 30Mx4 Un.                  | HIGIENOL              | Papel Higiénico           | DH 30Mx4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL DH 50Mx4 Un.                  | HIGIENOL              | Papel Higiénico           | DH 50Mx4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL DH PLUS 20MX4 Un.             | HIGIENOL              | Papel Higiénico           | DH PLUS 20MX4 Un.         | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL DH PLUS 30Mx4 Un.             | HIGIENOL              | Papel Higiénico           | DH PLUS 30Mx4 Un.         | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL HS 30Mx4 Un.                  | HIGIENOL              | Papel Higiénico           | HS 30Mx4 Un.              | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL HS FRESH 30MX6 Un.            | HIGIENOL              | Papel Higiénico           | HS FRESH 30MX6 Un.        | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL HS MAX 100x4 Un.              | HIGIENOL              | Papel Higiénico           | HS MAX                    | 400 uni  | Papeles                      |
| P.HIGIENICO HIGIENOL HS MAX 50MX4 Un.              | HIGIENOL              | Papel Higiénico           | HS MAX 50MX4 Un.          | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL HS MX 80Mx4 Un.               | HIGIENOL              | Papel Higiénico           | HS MX 80Mx4 Un.           | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL HS RINDE 50Mx4 Un.            | HIGIENOL              | Papel Higiénico           | HS RINDE 50Mx4 Un.        | 1 uni    | Papeles                      |
| P.HIGIENICO HIGIENOL HS TEXTURADO 30MX4 Un.        | HIGIENOL              | Papel Higiénico           | HS TEXTURADO 30MX4 Un.    | 1 uni    | Papeles                      |
| P.HIGIENICO NOBLE HS 30MX4 Un.                     | NOBLE                 | Papel Higiénico           | HS 30MX4 Un.              | 1 uni    | Papeles                      |
| PA�AL ADULTO COTIDIAN G 16 Un.                     | COTIDIAN              | Pañal para Adulto         | G                         | 16 uni   | Perfumeria                   |
| PA�AL ADULTO COTIDIAN M 16 Un.                     | COTIDIAN              | Pañal para Adulto         | M                         | 16 uni   | Perfumeria                   |
| PA�AL ADULTO PLENITUD NOCTURNA P/M 14 Un.          | PLENITUD              | Pañal para Adulto         | NOCTURNA P/M              | 14 uni   | Perfumeria                   |
| PA�AL ADULTO PLENITUD P.PLUS G/XG 16 Un.           | PLENITUD              | Pañal para Adulto         | P.PLUS G/XG               | 16 uni   | Perfumeria                   |
| PA�AL ADULTO PLENITUD P.PLUS G/XG 8 Un.            | PLENITUD              | Pañal para Adulto         | P.PLUS G/XG               | 8 uni    | Perfumeria                   |
| PA�AL ADULTO PLENITUD P.PLUS P/M 16 Un.            | PLENITUD              | Pañal para Adulto         | P.PLUS P/M                | 16 uni   | Perfumeria                   |
| PA�AL ADULTO PLENITUD PROTEC XG 16 Un.             | PLENITUD              | Pañal para Adulto         | PROTEC XG                 | 16 uni   | Perfumeria                   |
| PA�AL BABYSEC CH 12 Un.                            | BABYSEC               | Pañal                     | CH                        | 12 uni   | Panales                      |
| PA�AL BABYSEC G 8 Un.                              | BABYSEC               | Pañal                     | G                         | 8 uni    | Panales                      |
| PA�AL BABYSEC JUMBO PREMIUM XG 48 Un.              | BABYSEC               | Pañal                     | JUMBO PREMIUM XG          | 48 uni   | Panales                      |
| PA�AL BABYSEC JUMBO PREMIUM XXG 44 Un.             | BABYSEC               | Pañal                     | JUMBO PREMIUM XXG         | 44 uni   | Panales                      |
| PA�AL BABYSEC M 8 Un.                              | BABYSEC               | Pañal                     | M                         | 8 uni    | Panales                      |
| PA�AL BABYSEC PREMIUM G 9 Un.                      | BABYSEC               | Pañal                     | PREMIUM G                 | 9 uni    | Panales                      |
| PA�AL BABYSEC PREMIUM M 10 Un.                     | BABYSEC               | Pañal                     | PREMIUM M                 | 10 uni   | Panales                      |
| PA�AL BABYSEC PREMIUM P 12 Un.                     | BABYSEC               | Pañal                     | PREMIUM P                 | 12 uni   | Panales                      |
| PA�AL BABYSEC PREMIUM RN 20 Un.                    | BABYSEC               | Pañal                     | PREMIUM RN                | 20 uni   | Panales                      |
| PA�AL BABYSEC PREMIUM XG 8 Un.                     | BABYSEC               | Pañal                     | PREMIUM XG                | 8 uni    | Panales                      |
| PA�AL BABYSEC PREMIUM XXG 8 Un.                    | BABYSEC               | Pañal                     | PREMIUM XXG               | 8 uni    | Panales                      |
| PA�AL BABYSEC ULTRASOFT G 60 Un.                   | BABYSEC               | Pañal                     | ULTRASOFT G               | 60 uni   | Panales                      |
| PA�AL BABYSEC ULTRASOFT XXG 50 Un.                 | BABYSEC               | Pañal                     | ULTRASOFT XXG             | 50 uni   | Panales                      |
| PA�AL BABYSEC XG 15 Un.                            | BABYSEC               | Pañal                     | XG                        | 15 uni   | Panales                      |
| PA�AL BABYSEC XXG 8 Un.                            | BABYSEC               | Pañal                     | XXG                       | 8 uni    | Panales                      |
| PA�AL HUGGIES CLASSIC G 8 Un.                      | HUGGIES               | Pañal                     | CLASSIC G                 | 8 uni    | Panales                      |
| PA�AL HUGGIES CLASSIC M 8 Un.                      | HUGGIES               | Pañal                     | CLASSIC M                 | 8 uni    | Panales                      |
| PA�AL HUGGIES CLASSIC XG 8 Un.                     | HUGGIES               | Pañal                     | CLASSIC XG                | 8 uni    | Panales                      |
| PA�AL HUGGIES CLASSIC XXG 8 Un.                    | HUGGIES               | Pañal                     | CLASSIC XXG               | 8 uni    | Panales                      |
| PA�AL PAMPERS DELUXE XG 58 Un.                     | PAMPERS               | Pañal                     | DELUXE XG                 | 58 uni   | Panales                      |
| PA�AL PAMPERS GDE 40 Un.                           | PAMPERS               | Pañal                     | GDE                       | 40 uni   | Panales                      |
| PA�AL PAMPERS GDE 9 Un.                            | PAMPERS               | Pañal                     | GDE                       | 9 uni    | Panales                      |
| PA�AL PAMPERS MED 10 Un.                           | PAMPERS               | Pañal                     | MED                       | 10 uni   | Panales                      |
| PA�AL PAMPERS MED 48 Un.                           | PAMPERS               | Pañal                     | MED                       | 48 uni   | Panales                      |
| PA�AL PAMPERS PEQ 12 Un.                           | PAMPERS               | Pañal                     | PEQ                       | 12 uni   | Panales                      |
| PA�AL PAMPERS PEQ 52 Un.                           | PAMPERS               | Pañal                     | PEQ                       | 52 uni   | Panales                      |
| PA�AL PAMPERS SUPERSEC XG HIP 32 Un.               | PAMPERS               | Pañal                     | SUPERSEC XG HIP           | 32 uni   | Panales                      |
| PA�AL PAMPERS SUPERSEC XXG HIP 30 Un.              | PAMPERS               | Pañal                     | SUPERSEC XXG HIP          | 30 uni   | Panales                      |
| PA�AL PAMPERS XGD 18 Un.                           | PAMPERS               | Pañal                     | XGD                       | 18 uni   | Panales                      |
| PA�AL PAMPERS XGD 32 Un.                           | PAMPERS               | Pañal                     | XGD                       | 32 uni   | Panales                      |
| PA�AL PAMPERS XGD 8 Un.                            | PAMPERS               | Pañal                     | XGD                       | 8 uni    | Panales                      |
| PA�AL PAMPERS XXG 30 Un.                           | PAMPERS               | Pañal                     | XXG                       | 30 uni   | Panales                      |
| PA�AL PAMPERS XXG 8 Un.                            | PAMPERS               | Pañal                     | XXG                       | 8 uni    | Panales                      |
| PA�AL TODDLER G 38 Un.                             | TODDLER               | Pañal                     | G                         | 38 uni   | Panales                      |
| PA�AL TODDLER XG 30 Un.                            | TODDLER               | Pañal                     | XG                        | 30 uni   | Panales                      |
| PA�AL TODDLER XXG 28 Un.                           | TODDLER               | Pañal                     | XXG                       | 28 uni   | Panales                      |
| PALA CLICK VIRULANA PLASTICA RESIDUOS 24 Un.       | VIRULANA              | Pala Click                | PLASTICA RESIDUOS         | 24 uni   | Limpieza                     |
| PALA DE MANO LA GAUCHITA CLIP Un.                  | LA GAUCHITA           | Pala de Mano              | CLIP Un.                  | 1 uni    | Limpieza                     |
| PALMITO ACAPULCO EN TROZO 396 Grs                  | ACAPULCO              | Palmito                   | EN TROZO                  | 396 g    | Palmito                      |
| PALMITO ACAPULCO EN TROZO 810 Grs                  | ACAPULCO              | Palmito                   | EN TROZO                  | 810 g    | Palmito                      |
| PALMITO ACAPULCO ENTERO 400 Grs                    | ACAPULCO              | Palmito                   | ENTERO                    | 400 g    | Palmito                      |
| PALMITO BAHIA ENTERO 400 Grs                       | BAHIA                 | Palmito                   | ENTERO                    | 400 g    | Vegetales Para Gastronomia   |
| PALMITO BAHIA ENTERO 800 Grs                       | BAHIA                 | Palmito                   | ENTERO                    | 800 g    | Palmito                      |
| PALMITO BAHIA TROZO 400 Grs                        | BAHIA                 | Palmito                   | TROZO                     | 400 g    | Palmito                      |
| PALMITO BAHIA TROZO 800 Grs                        | BAHIA                 | Palmito                   | TROZO                     | 800 g    | Palmito                      |
| PALMITO CUMANA ENTERO 396 Grs                      | CUMANA                | Palmito                   | ENTERO                    | 396 g    | Palmito                      |
| PALMITO CUMANA TROZO 396 Grs                       | CUMANA                | Palmito                   | TROZO                     | 396 g    | Palmito                      |
| PALMITO FRUTAS DE ORO ENTEROS 400 Grs              | FRUTAS DE ORO         | Palmito                   | ENTEROS                   | 400 g    | Palmito                      |
| PALMITO FRUTAS DE ORO RODAJA 400 Grs               | FRUTAS DE ORO         | Palmito                   | RODAJA                    | 400 g    | Palmito                      |
| PALMITO FRUTAS DE ORO TROZO 400 Grs                | FRUTAS DE ORO         | Palmito                   | TROZO                     | 400 g    | Palmito                      |
| PALMITO GENTELMAN ENTERO 400 Grs                   | Gentleman             | Palmito                   | ENTERO                    | 400 g    | Palmito                      |
| PALMITO GENTELMAN ENTERO 800 Grs                   | Gentleman             | Palmito                   | ENTERO                    | 800 g    | Palmito                      |
| PALMITO MAROLIO ENTERO 400 Grs                     | MAROLIO               | Palmito                   | ENTERO                    | 400 g    | Palmito                      |
| PALMITO MAROLIO ENTERO 800 Grs                     | MAROLIO               | Palmito                   | ENTERO                    | 800 g    | Palmito                      |
| PALMITO MAROLIO RODAJA 400 Grs                     | MAROLIO               | Palmito                   | RODAJA                    | 400 g    | Palmito                      |
| PALMITO MAROLIO RODAJA 800 Grs                     | MAROLIO               | Palmito                   | RODAJA                    | 800 g    | Palmito                      |
| PALMITO MOLTO ENTERO 400 Grs                       | MOLTO                 | Palmito                   | ENTERO                    | 400 g    | Palmito                      |
| PALMITO MOLTO ENTERO 800 Grs                       | MOLTO                 | Palmito                   | ENTERO                    | 800 g    | Palmito                      |
| PALMITO TIYUCA ENTERO 400 Grs                      | TIYUCA                | Palmito                   | ENTERO                    | 400 g    | Tiyuca                       |
| PALMITO TIYUCA ENTERO 800 Grs                      | TIYUCA                | Palmito                   | ENTERO                    | 800 g    | Tiyuca                       |
| PALMITO TIYUCA TROZO 400 Grs                       | TIYUCA                | Palmito                   | TROZO                     | 400 g    | Tiyuca                       |
| PALMITO TIYUCA TROZO 800 Grs                       | TIYUCA                | Palmito                   | TROZO                     | 800 g    | Tiyuca                       |
| PAN DULCE DON SATUR C/FRUTA 400 Grs                | DON SATUR             | Pan Dulce                 | C/FRUTA                   | 400 g    | Pan Dulce                    |
| PAN DULCE DON SATUR CHIPS 400 Grs                  | DON SATUR             | Pan Dulce                 | CHIPS                     | 400 g    | Pan Dulce                    |
| PAN DULCE DON SATUR S/FRUTA 400 Grs                | DON SATUR             | Pan Dulce                 | S/FRUTA                   | 400 g    | Pan Dulce                    |
| PAN DULCE TEREPIN 400 Grs                          | TEREPIN               | Pan Dulce                 |                           | 400 g    | Pan Dulce                    |
| PAN RALLADO CA�UELAS 500 Grs                       | Cañuelas              | Pan Rallado               |                           | 500 g    | Panificados                  |
| PAN RALLADO FAVORITA 450 Grs                       | FAVORITA              | Pan Rallado               |                           | 450 g    | Panificados                  |
| PAN RALLADO LUCCHETTI 1 Kgs                        | LUCCHETTI             | Pan Rallado               |                           | 1 kg     | Panificados                  |
| PAN RALLADO LUCCHETTI 500 Grs                      | LUCCHETTI             | Pan Rallado               |                           | 500 g    | Panificados                  |
| PAN RALLADO M.COCINA 1 Kgs                         | M.COCINA              | Pan Rallado               |                           | 1 kg     | Panificados                  |
| PAN RALLADO M.COCINA 500 Grs                       | M.COCINA              | Pan Rallado               |                           | 500 g    | Panificados                  |
| PAN RALLADO MAMA COCINA 5 Kgs                      | MAMA                  | Pan Rallado               | COCINA                    | 5 kg     | Panificados Para Gastronomia |
| PAN RALLADO MAROLIO 1 Kgs                          | MAROLIO               | Pan Rallado               |                           | 1 kg     | Panificados                  |
| PAN RALLADO MAROLIO 500 Grs                        | MAROLIO               | Pan Rallado               |                           | 500 g    | Panificados                  |
| PAN RALLADO MORIXE 1 Kgs                           | MORIXE                | Pan Rallado               |                           | 1 kg     | Panificados                  |
| PAN RALLADO MORIXE 500 Grs                         | MORIXE                | Pan Rallado               |                           | 500 g    | Panificados                  |
| PAN RALLADO PREFERIDO 1 Kgs                        | PREFERIDO             | Pan Rallado               |                           | 1 kg     | Panificados                  |
| PAN RALLADO PREFERIDO 5 Kgs                        | PREFERIDO             | Pan Rallado               |                           | 5 kg     | Panificados Para Gastronomia |
| PAN RALLADO PREFERIDO 500 Grs                      | PREFERIDO             | Pan Rallado               |                           | 500 g    | Panificados                  |
| PAN RALLADO PREFERIDO Crunch 450 Grs               | PREFERIDO             | Pan Rallado               | Crunch                    | 450 g    | Panificados                  |
| PANETTONE BAUDUCCO C/CHIPS 400 Grs                 | BAUDUCCO              | Panettone                 | C/CHIPS                   | 400 g    | Pan Dulce                    |
| PANETTONE BAUDUCCO C/CHIPS 80 Grs                  | BAUDUCCO              | Panettone                 | C/CHIPS                   | 80 g     | Pan Dulce                    |
| PANETTONE BAUDUCCO C/FRUTA 80 Grs                  | BAUDUCCO              | Panettone                 | C/FRUTA                   | 80 g     | Pan Dulce                    |
| PANETTONE BAUDUCCO C/FRUTAS 400 Grs                | BAUDUCCO              | Panettone                 | C/FRUTAS                  | 400 g    | Pan Dulce                    |
| PA�O MORTIMER MULTIUSO 1 Un.                       | MORTIMER              | Pa�o                      | MULTIUSO                  | 1 uni    | Limpieza                     |
| PA�O MORTIMER MULTIUSO 3 Un.                       | MORTIMER              | Pa�o                      | MULTIUSO                  | 3 uni    | Limpieza                     |
| PA�OS ESTRELLA ALGODON 40 Un.                      | ESTRELLA              | Pa�os                     | ALGODON                   | 40 uni   | Perfumeria                   |
| PAPEL ALUMINIO FROZENS 4 Mts                       | ALUMINIO              | Papel                     | FROZENS                   | 4 m      | Ofertas                      |
| PAPEL ALUMINIO VIRULANA 5 Mts                      | ALUMINIO              | Papel                     | VIRULANA                  | 5 m      | Limpieza                     |
| PAPEL ANTIADHERENTE FROZENS P/AIR FRYER            | FROZENS               | Papel Antiadherente       | P/AIR FRYER               |          | Ofertas                      |
| PAPEL MANTECA FROZENS 5 Mts                        | FROZENS               | Papel Manteca             |                           | 5 m      | Ofertas                      |
| PASTA DE MAN� ENTRENUTS CACAO 370 Grs              | MAN�                  | Pasta                     | ENTRENUTS CACAO           | 370 g    | Semillas                     |
| PASTA DE MAN� ENTRENUTS CROCANTE 370 Grs           | MAN�                  | Pasta                     | ENTRENUTS CROCANTE        | 370 g    | Semillas                     |
| PASTA DE MAN� ENTRENUTS NATURAL 370 Grs            | MAN�                  | Pasta                     | ENTRENUTS NATURAL         | 370 g    | Semillas                     |
| PASTA DE MAN� ENTRENUTS STEVIA 370 Grs             | MAN�                  | Pasta                     | ENTRENUTS STEVIA          | 370 g    | Semillas                     |
| PASTA DE MANI CROPPERS 305 Grs                     | CROPPERS              | Pasta de Maní             |                           | 305 g    | Semillas                     |
| PASTA DE MANI ENTRENUTS BALDE 4 Kgs                | ENTRENUTS             | Pasta de Maní             | BALDE                     | 4 kg     | Frutos Secos                 |
| PASTA DE MANI ENTRENUTS COCO 370 Grs               | ENTRENUTS             | Pasta de Maní             | COCO                      | 370 g    | Semillas                     |
| PASTA DE MANI ENTRENUTS NATURAL 1 Kgs              | ENTRENUTS             | Pasta de Maní             | NATURAL                   | 1 kg     | Semillas                     |
| PASTA DE MANI ENTRENUTS PROTEICA CARAMEL 370 Grs   | ENTRENUTS             | Pasta de Maní             | PROTEICA CARAMEL          | 370 g    | Semillas                     |
| PASTA DE MANI ENTRENUTS PROTEICA COOKIES 370 Grs   | ENTRENUTS             | Pasta de Maní             | PROTEICA COOKIES          | 370 g    | Semillas                     |
| PASTA DE MANI ENTRENUTS SAL MARINA 370 Grs         | ENTRENUTS             | Pasta de Maní             | SAL MARINA                | 370 g    | Semillas                     |
| PASTA DE MANI ENTRENUTS SEMILLAS 370 Grs           | ENTRENUTS             | Pasta de Maní             | SEMILLAS                  | 370 g    | Semillas                     |
| PASTA DENTAL COLGATE ANTICARIES 180 Grs            | COLGATE               | Pasta Dental              | ANTICARIES                | 180 g    | Perfumeria                   |
| PASTA DENTAL COLGATE ANTICARIES 70 Grs             | COLGATE               | Pasta Dental              | ANTICARIES                | 70 g     | Perfumeria                   |
| PASTA DENTAL COLGATE ANTICARIES 90 Grs             | COLGATE               | Pasta Dental              | ANTICARIES                | 90 g     | Perfumeria                   |
| PASTA DENTAL COLGATE BARBIE 75 ml.                 | COLGATE               | Pasta Dental              | BARBIE                    | 75 ml    | Perfumeria                   |
| PASTA DENTAL COLGATE CARBON 90 Grs                 | COLGATE               | Pasta Dental              | CARBON                    | 90 g     | Perfumeria                   |
| PASTA DENTAL COLGATE HERBAL 12U+CEPILLOS 1 Un.     | COLGATE               | Pasta Dental              | HERBAL 12U+CEPILLOS       | 1 uni    | Perfumeria                   |
| PASTA DENTAL COLGATE HERBAL 140 Grs                | COLGATE               | Pasta Dental              | HERBAL                    | 140 g    | Perfumeria                   |
| PASTA DENTAL COLGATE HERBAL 70 Grs                 | COLGATE               | Pasta Dental              | HERBAL                    | 70 g     | Perfumeria                   |
| PASTA DENTAL COLGATE HERBAL 90 Grs                 | COLGATE               | Pasta Dental              | HERBAL                    | 90 g     | Perfumeria                   |
| PASTA DENTAL COLGATE LUMINOUS 140 Grs              | COLGATE               | Pasta Dental              | LUMINOUS                  | 140 g    | Perfumeria                   |
| PASTA DENTAL COLGATE MINIONS 75 ml.                | COLGATE               | Pasta Dental              | MINIONS                   | 75 ml    | Perfumeria                   |
| PASTA DENTAL COLGATE PRO ALIVIO 110 Grs            | COLGATE               | Pasta Dental              | PRO ALIVIO                | 110 g    | Perfumeria                   |
| PASTA DENTAL COLGATE PRO ALIVIO 60 Grs             | COLGATE               | Pasta Dental              | PRO ALIVIO                | 60 g     | Perfumeria                   |
| PASTA DENTAL COLGATE TOTAL GUM 90 Grs              | COLGATE               | Pasta Dental              | TOTAL GUM                 | 90 g     | Perfumeria                   |
| PASTA DENTAL COLGATE TOTAL ORIG. 50 Grs            | COLGATE               | Pasta Dental              | TOTAL ORIG.               | 50 g     | Perfumeria                   |
| PASTA DENTAL COLGATE TOTAL ORIG. 90 Grs            | COLGATE               | Pasta Dental              | TOTAL ORIG.               | 90 g     | Perfumeria                   |
| PASTA DENTAL COLGATE TR.BENEFICIO 70 Grs           | COLGATE               | Pasta Dental              | TR.BENEFICIO              | 70 g     | Perfumeria                   |
| PASTA DENTAL COLGATE TR.BENEFICIO 90 Grs           | COLGATE               | Pasta Dental              | TR.BENEFICIO              | 90 g     | Perfumeria                   |
| PASTA DENTAL COLGATE ULTRA BLANCO 90 Grs           | COLGATE               | Pasta Dental              | ULTRA BLANCO              | 90 g     | Perfumeria                   |
| PASTA DENTAL COLGATE WHITENING 100 Grs             | COLGATE               | Pasta Dental              | WHITENING                 | 100 g    | Perfumeria                   |
| PASTA DENTAL COLGATE WHITENING 90 Grs              | COLGATE               | Pasta Dental              | WHITENING                 | 90 g     | Perfumeria                   |
| PASTA DENTAL COLGATE XTRA BLANCURA 90 Grs          | COLGATE               | Pasta Dental              | XTRA BLANCURA             | 90 g     | Perfumeria                   |
| PASTA DENTAL KOLYNOS 180 Grs                       | KOLYNOS               | Pasta Dental              |                           | 180 g    | Perfumeria                   |
| PASTA DENTAL KOLYNOS 70 Grs                        | KOLYNOS               | Pasta Dental              |                           | 70 g     | Perfumeria                   |
| PASTA DENTAL KOLYNOS 90 Grs                        | KOLYNOS               | Pasta Dental              |                           | 90 g     | Perfumeria                   |
| PASTA DENTAL KOLYNOS T.FRES 70 Grs                 | KOLYNOS               | Pasta Dental              | T.FRES                    | 70 g     | Perfumeria                   |
| PASTA DENTAL LUMINOUS BLANQUEADORA 70 Grs          | LUMINOUS              | Pasta Dental              | BLANQUEADORA              | 70 g     | Perfumeria                   |
| PASTA DENTAL NOC 10 CONCENTRADA 70 Grs             | NOC                   | Pasta Dental              | 10 CONCENTRADA            | 70 g     | Perfumeria                   |
| PASTA DENTAL ODOL DOBLE EFECTO 180 Grs             | ODOL                  | Pasta Dental              | DOBLE EFECTO              | 180 g    | Perfumeria                   |
| PASTA DENTAL ODOL DOBLE EFECTO 70 Grs              | ODOL                  | Pasta Dental              | DOBLE EFECTO              | 70 g     | Perfumeria                   |
| PASTA DENTAL ODOL DOBLE EFECTO 90 Grs              | ODOL                  | Pasta Dental              | DOBLE EFECTO              | 90 g     | Perfumeria                   |
| PASTA DENTAL ODOLITO TUTTI FRUTTI 50 Grs           | ODOLITO               | Pasta Dental              | TUTTI FRUTTI              | 50 g     | Perfumeria                   |
| PASTA DENTAL ORAL B 100% 70 Grs                    | ORAL B                | Pasta Dental              | 100%                      | 70 g     | Perfumeria                   |
| PASTA DENTAL ORAL B 123 ANTICARIES 70 Grs          | ORAL B                | Pasta Dental              | 123 ANTICARIES            | 70 g     | Perfumeria                   |
| PASTA DENTAL ORAL B 4EN1 70 Grs                    | ORAL B                | Pasta Dental              | 4EN1                      | 70 g     | Perfumeria                   |
| PASTA DENTAL ORAL B EXTRA BLANCO 180 Grs           | ORAL B                | Pasta Dental              | EXTRA BLANCO              | 180 g    | Perfumeria                   |
| PASTA DENTAL ORAL B KIDS DISNEY 50 Grs             | ORAL B                | Pasta Dental              | KIDS DISNEY               | 50 g     | Perfumeria                   |
| PASTILLA AYUDIN BA�O 16 Un.                        | AYUDIN                | Pastilla                  | BA�O                      | 16 uni   | Limpieza                     |
