name,sku,supplier,category,price_unit,price_bulk,scraped_at
PATE MAROLIO 90 GR,19162,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,672.49,589.90,2026-03-06
PATE MOLTO 90 GR,26637,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,786.48,689.89,2026-03-06
PATE SWIFT 90 GR,711,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,1139.88,999.90,2026-03-06
PATE SWIFT JALAPEÑO PICANTE 90 GR,15335,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,991.69,869.91,2026-03-06
PATE SWIFT JAMON AHUMADO 85 GR,15337,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,,,2026-03-06
PELADILLA GEORGALOS MANI 120 GR,3044,maxiconsumo,Almacen > Fiestas > Turrones Y Confitura,,,2026-03-06
PELADILLA PLENARIO ALMENDRAS CONFITADAS 80 GR,6266,maxiconsumo,Almacen > Fiestas > Turrones Y Confitura,,,2026-03-06
PELADILLA PLENARIO MANI 80 GR,6263,maxiconsumo,Almacen > Fiestas > Turrones Y Confitura,,,2026-03-06
PERAS MAROLIO 820 GR,7916,maxiconsumo,Almacen > Frutas > Frutas Envasadas,,,2026-03-06
PERAS MOLTO MITAD 820 GR,19113,maxiconsumo,Almacen > Frutas > Frutas Envasadas,,,2026-03-06
PEREJIL ALICANTE DESHIDRATADO 25 GR,9517,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1709.88,1499.89,2026-03-06
PEREJIL DOS ANCLAS DESHIDRATADO 25 GR,50854,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1139.88,999.90,2026-03-06
PICADILLO MAROLIO 90 GR,19163,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,,,2026-03-06
PICADILLO MOLTO 90 GR,26638,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,786.48,689.89,2026-03-06
PICADILLO SWIFT 90 GR,722,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,1139.88,999.90,2026-03-06
PICADILLO SWIFT PICANTE 90 GR,12958,maxiconsumo,Almacen > Conservas Y Legumbres > Pate Y Picadillos,991.69,869.91,2026-03-06
PICKLES CASTELL DOYPACK 140 GR,27244,maxiconsumo,Almacen > Encurtidos > Pickles,1937.88,1699.89,2026-03-06
PICKLES NUCETE 2 kg,5987,maxiconsumo,Almacen > Encurtidos > Pickles,,,2026-03-06
PICKLES NUCETE 220 gr,5985,maxiconsumo,Almacen > Encurtidos > Pickles,,,2026-03-06
PICKLES NUCETE DOY PACK 120 GR,23568,maxiconsumo,Almacen > Encurtidos > Pickles,,,2026-03-06
PIM. ALICANTE BLANCA EN GRANO 25 gr,26214,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1481.89,1299.90,2026-03-06
PIM. ALICANTE NEGRA EN GRANO 25 gr,26215,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1538.89,1349.90,2026-03-06
"PIMENTO DOS ANCLAS 1,5 kg",26212,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
PIMENTON DOS ANCLAS 25 GR,15141,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
PIMENTON DOS ANCLAS 50 GR,12333,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1367.88,1199.90,2026-03-06
PIMENTON MAROLIO 25 GR,19321,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,592.67,519.89,2026-03-06
PIMIENTA ALICANTE BLANCA MOLIDA NATURALIDAD INTACTA 25 GR,19582,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1915.08,1679.89,2026-03-06
PIMIENTA ALICANTE NEGRA NATURALIDAD INTACTA 25 GR,23758,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1538.89,1349.90,2026-03-06
PIMIENTA DOS ANCLAS BLANCA MOLIDA 25 GR,12335,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
PIMIENTA DOS ANCLAS NEGRA GRANO 50 GR,25062,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,2849.88,2499.90,2026-03-06
PIMIENTA DOS ANCLAS NEGRA MOLIDA 25 GR,25063,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1481.88,1299.89,2026-03-06
PIMIENTA IRINA BLANCA MOLIDA 25 GR,2016,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
PIMIENTA MAROLIO BLANCA MOLIDA 25 GR,19322,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1310.89,1149.90,2026-03-06
POLENTA MAGICA 500 GR,1586,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Maiz Y Polenta,,,2026-03-06
POLENTA MAROLIO 500 GR,19064,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Maiz Y Polenta,729.48,639.90,2026-03-06
POLENTA MAROLIO 750 gr,27358,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Maiz Y Polenta,1048.69,919.90,2026-03-06
POLENTA NOEL 500 gr,26737,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Maiz Y Polenta,,,2026-03-06
POLENTA PRESTOPRONTA 490 GR,1168,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Maiz Y Polenta,,,2026-03-06
POLENTA PRESTOPRONTA 730 GR,1169,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Maiz Y Polenta,1937.88,1699.89,2026-03-06
POLENTA PRESTOPRONTA ESPINACA 250 gr,15447,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Maiz Y Polenta,,,2026-03-06
POLENTA PRESTOPRONTA PANCETA Y QUESO 250 gr,15448,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Maiz Y Polenta,,,2026-03-06
POROTO MAROLIO NEGRO 400 GR,27365,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres Secas,1652.89,1449.90,2026-03-06
POROTO SAN BERNARDO ALUBIA 500 gr,26171,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,,,2026-03-06
POROTOS FABIOLA NEGRO 1 KG,21272,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,1367.88,1199.90,2026-03-06
POROTOS INCA COLORADOS 350 GR,28493,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,,,2026-03-06
POROTOS INCA NEGROS 350 GR,28492,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,,,2026-03-06
POROTOS MAROLIO ALUBIA 500 GR,19010,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres Secas,1766.88,1549.90,2026-03-06
POROTOS MAROLIO COLORADO 400 GR,19009,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres Secas,1869.48,1639.90,2026-03-06
POROTOS MAROLIO SECOS REMOJADOS 350 GR,5857,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,797.89,699.90,2026-03-06
POROTOS MOLTO 350 GR,19784,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,877.68,769.90,2026-03-06
POSTRE DULCOR DULCE DE LECHE CON CHOCOLATE 5 KG,12299,maxiconsumo,Almacen > Dulces Y Mermeladas > Dulces En Lata,,,2026-03-06
POSTRE MANTECOL BAJO EN SODIO 404 GR,9196,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MANTECOL BAJO EN SODIO 64 GR,28186,maxiconsumo,Almacen > Golosinas > Postre De Mani,1367.88,1199.90,2026-03-06
"POSTRE MANTECOL BALDE 3,3 KG",5288,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MANTECOL BAÑADO EN CHOCOLATE 20 GR,19408,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
POSTRE MANTECOL BOCADO BAJO SODIO 26 GR,28557,maxiconsumo,Almacen > Golosinas > Postre De Mani,946.08,829.89,2026-03-06
POSTRE MANTECOL CAFE 111 GR,11616,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MANTECOL CLASICO 250 GR,15836,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MANTECOL COCO 111 GR,12370,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MANTECOL LINGOTE 500 GR,11152,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MANTECOL MARMOL 110 GR,15838,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MANTECOL SALTED CARAMEL 111 GR,15223,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MANTECOL UNTABLE 250 GR,9197,maxiconsumo,Almacen > Golosinas > Postre De Mani,5699.87,4999.89,2026-03-06
POSTRE MAROLIO DE MANI 150 GR,25103,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MAROLIO DE MANI 3 KG,25105,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MAROLIO DE MANI 320 GR,25104,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE MAROLIO DE MANI 90 GR,25102,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE NUCREM CHOCOLATADO 170 gr,27099,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE NUCREM MANI 150 GR,19762,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE NUCREM MANI 25 GR,18319,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE NUCREM MANI 320 GR,17823,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE NUCREM MANI 43 GR,17480,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE NUCREM MANI 84 GR,17824,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE NUGATON 100 gr,25786,maxiconsumo,Almacen > Golosinas > Postre De Mani,,,2026-03-06
POSTRE NUGATON 75 GR,27856,maxiconsumo,Almacen > Fiestas > Turrones Y Confitura,,,2026-03-06
PREMEZCLA MAMA COCINA PAN DULCE 400 GR,28755,maxiconsumo,Almacen > Harinas Y Premezclas > Harinas De Trigo,,,2026-03-06
PROVENZAL ALICANTE 25 GR,25160,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
PROVENZAL DOS ANCLAS BOLSA 1 kg,26193,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,25079.88,21999.89,2026-03-06
PROVENZAL DOS ANCLAS DOYPACK 50 GR,12331,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1709.89,1499.90,2026-03-06
PROVENZAL MAROLIO 25 GR,19323,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,718.07,629.89,2026-03-06
ROMERO DOS ANCLAS 40 GR,25064,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
ROSCA VENEZIANA 400 GR,13879,maxiconsumo,Almacen > Fiestas > Pan Dulces Y Budines,,,2026-03-06
"SABORIZ KNORR FINAS HIERB 7,5 gr",25808,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADO MAGGI PIMENTON 30 GR,18816,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR ALICANTE ALBAHACA Y AJO 12x7.5 GR,11941,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,4331.88,3799.90,2026-03-06
SABORIZADOR ALICANTE CARNE 12x7.5 GR,4563,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR ALICANTE FINAS HIERBAS 12x7.5 GR,7510,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,4331.88,3799.90,2026-03-06
SABORIZADOR ALICANTE GALLINA 12x7.5 GR,4564,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,3989.87,3499.89,2026-03-06
SABORIZADOR ALICANTE PANCETA Y HIERBAS 12x7.5 GR,18084,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,4331.88,3799.90,2026-03-06
SABORIZADOR ALICANTE SIN SAL 12X6 GR,18262,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR ALICANTE VERDURA 12x7.5 GR,4565,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR E.POLLUE. 100 GR,17186,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR E.POLLUE. 50 GR,17187,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR KNORR 4 QUESOS 4 UN,17217,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR KNORR CEBOLLA Y AJO 25 GR,20212,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,2735.87,2399.89,2026-03-06
SABORIZADOR KNORR POLLO CRIOLLO 25 GR,20549,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,2735.87,2399.89,2026-03-06
SABORIZADOR KNORR POLLO LIMON OREGANO 25 GR,20211,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,2735.87,2399.89,2026-03-06
SABORIZADOR KNORR ROMERO Y TOMILLO 25 GR,20548,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR MAGGI POLLO AL LIMON 30 GR,19970,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SABORIZADOR MAGGI POLLO MEDITERRANEO 30 GR,19971,maxiconsumo,Almacen > Caldos Y Sopas > Saborizadores,,,2026-03-06
SAL CELUSAL ENTREFINA ESTUCHE 1 KG,1985,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2165.88,1899.89,2026-03-06
SAL CELUSAL ENTREFINA P 500 gr,25658,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1139.88,999.90,2026-03-06
SAL CELUSAL ENTREFINA PAQUETE 1 KG,1654,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1937.89,1699.90,2026-03-06
SAL CELUSAL FINA ESTUCHE 500 GR,1973,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1253.89,1099.90,2026-03-06
SAL CELUSAL FINA PAQUETE 500 GR,1685,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1253.89,1099.90,2026-03-06
SAL CELUSAL FINA PLUS ESTUCHE 500 GR,14686,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL CELUSAL FINA PLUS PAQUETE 500 GR,14684,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL CELUSAL GRUESA ESTUCHE 1 KG,1984,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1937.88,1699.89,2026-03-06
SAL CELUSAL GRUESA PAQUETE 1 KG,1687,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1937.89,1699.90,2026-03-06
SAL CELUSAL GRUESA PAQUETE 500 gr,25657,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1253.87,1099.89,2026-03-06
SAL CELUSAL LIGHT ESTUCHE 500 GR,11770,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,4217.87,3699.89,2026-03-06
SAL COLOSAL ASADO ANDINO 250 GR,28295,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2165.88,1899.89,2026-03-06
SAL COLOSAL CHIMI PATAGONICO 250 GR,28294,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2165.88,1899.89,2026-03-06
SAL COLOSAL ENTREFINA DOYPACK 500 GR,26598,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,683.89,599.91,2026-03-06
SAL COLOSAL FINA 500 GR,18079,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL COLOSAL FINA DOYPACK 250 GR,26596,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,832.08,729.90,2026-03-06
SAL COLOSAL GRUESA 1 KG,18080,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL COLOSAL GRUESA DOYPACK 500 GR,26597,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,683.89,599.91,2026-03-06
SAL DOS ANCLAS ENTREFINA 25 KG,1625,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,16999.90,16999.90,2026-03-06
SAL DOS ANCLAS ENTREFINA PAQUETE 500 GR,1646,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL DOS ANCLAS FINA 25 KG,1720,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,17999.90,17999.90,2026-03-06
SAL DOS ANCLAS FINA 5 kg,27143,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,6999.90,6999.90,2026-03-06
SAL DOS ANCLAS FINA ESTUCHE 500 GR,1647,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1139.88,999.90,2026-03-06
SAL DOS ANCLAS FINA PAQUETE 500 GR,4381,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1139.88,999.90,2026-03-06
SAL DOS ANCLAS GRUESA 5 KG,27145,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,5299.90,5299.90,2026-03-06
SAL DOS ANCLAS GRUESA ESTUCHE 500 GR,1789,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,934.68,819.90,2026-03-06
SAL DOS ANCLAS GRUESA PAQUETE 1 KG,3916,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1766.87,1549.89,2026-03-06
SAL DOS ANCLAS GRUESA PAQUETE 500 GR,1645,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL DOS ANCLAS LIGHT ESTUCHE 500 GR,1648,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,3647.88,3199.89,2026-03-06
SAL DOS ANCLAS PARRIL PAQUETE 1 KG,3918,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1766.87,1549.89,2026-03-06
SAL DOS ANCLAS PARRILLERA ESTUCHE 500 GR,13140,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1025.87,899.89,2026-03-06
SAL DOS ESTRELLAS ENTREFINA 1 KG,28457,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1196.88,1049.89,2026-03-06
SAL DOS ESTRELLAS FINA 500 gr,25663,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,547.08,479.90,2026-03-06
SAL DOS ESTRELLAS GRUESA 1 kg,25664,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1082.88,949.90,2026-03-06
SAL EL DIQUE ENTREFINA 1 KG,14641,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,911.88,799.90,2026-03-06
SAL EL DIQUE FINA 500 GR,14640,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,524.28,459.90,2026-03-06
SAL EL DIQUE GRUESA 1 KG,14642,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,797.89,699.90,2026-03-06
SAL GRANDIET 1 KG,23966,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL MAROLIO ENTREFINA ESTUCHE 1 KG,19647,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL MAROLIO ENTREFINA PAQUETE 1 KG,14651,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1242.48,1089.90,2026-03-06
SAL MAROLIO FINA ESTUCHE 500 GR,19645,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,740.89,649.90,2026-03-06
SAL MAROLIO FINA PAQUETE 500 GR,14650,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,740.89,649.90,2026-03-06
SAL MAROLIO GRUESA ESTUCHE 1 KG,19646,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SAL MAROLIO GRUESA PAQUETE 1 KG,14652,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1242.48,1089.90,2026-03-06
SALERO CELUSAL ENTREFINA 1 KG,1987,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,4331.88,3799.90,2026-03-06
SALERO CELUSAL FINA CRIOLLO 230 GR,23360,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,3761.89,3299.90,2026-03-06
SALERO CELUSAL FINA GRILL 230 GR,23359,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,3761.89,3299.90,2026-03-06
SALERO CELUSAL FINA HIERBAS 230 GR,23358,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SALERO CELUSAL FINO 100 GR,1683,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1481.88,1299.89,2026-03-06
SALERO CELUSAL FINO 250 GR,1655,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2165.89,1899.90,2026-03-06
SALERO CELUSAL FINO 500 GR,1684,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2963.88,2599.89,2026-03-06
SALERO CELUSAL FINO PLUS 500 GR,14687,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SALERO CELUSAL GRUESO 1 KG,1986,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,3989.87,3499.89,2026-03-06
SALERO CELUSAL LIGHT 235 GR,1663,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,4217.87,3699.89,2026-03-06
SALERO CELUSAL LIGHT FINA 470 GR,1693,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SALERO COLOSAL FINA FLIP 150 GR,26599,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SALERO DOS ANCLAS COCINA 500 GR,4649,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2279.89,1999.90,2026-03-06
SALERO DOS ANCLAS FINA 500 GR,4359,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2507.87,2199.89,2026-03-06
SALERO DOS ANCLAS FINA CON HIERBAS 200 GR,6731,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SALERO DOS ANCLAS FINA ESPECIAS 200 GR,6732,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,3305.88,2899.90,2026-03-06
SALERO DOS ANCLAS FINO 250 GR,4393,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,1937.88,1699.89,2026-03-06
SALERO DOS ANCLAS GRUESA 500GR,2440,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2279.89,1999.90,2026-03-06
SALERO DOS ANCLAS LIGHT 250 GR,1396,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SALERO DOS ANCLAS PARRILLERO 500 GR,4667,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2507.87,2199.89,2026-03-06
SALERO DOS ANCLAS SAL CON AJO 200 gr,27335,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,,,2026-03-06
SALERO DOS ANCLAS SAL CON CURRY 200 gr,27336,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,3761.89,3299.90,2026-03-06
SALERO GENSER 300 GR,1680,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,4331.88,3799.90,2026-03-06
SALERO GENSER 90 GR,1682,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,2507.87,2199.89,2026-03-06
SALERO GENSER SPORT 300 GR,4898,maxiconsumo,Almacen > Aderezos Y Condimentos > Sal,4787.88,4199.90,2026-03-06
SALSA ARCOR FILETTO 340 GR,2540,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA ARCOR NAPOLITANA 340 GR,20910,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA ARCOR PIZZA DOYPACK 340 GR,15958,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA ARCOR POMAROLA 340 GR,15959,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA ARCOR PORTUGUESA 340 GR,15962,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA BLANCA DOS ANCLAS 40 GR,13141,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
SALSA CAMPAGNOLA BARBACOA 250 GR,27674,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,1652.88,1449.89,2026-03-06
SALSA CICA FILETTO 340 GR,24508,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA CICA PIZZA 340 GR,24509,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA CICA POMAROLA 340 GR,24510,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA CICA PORTUGUESA 340 gr,25661,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA CICA TUCO 340 gr,25662,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA COCINERO SOJA 500 ML,28624,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA DOS ANCLAS AJI PICANTE 260 CC,20005,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2849.88,2499.90,2026-03-06
SALSA DOS ANCLAS ALI OLI 360 CC,23299,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,4331.88,3799.90,2026-03-06
SALSA DOS ANCLAS BARBACOA 410 GR,27140,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA DOS ANCLAS CAESAR 350 CC,19999,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,4331.88,3799.90,2026-03-06
SALSA DOS ANCLAS CESAR LIGHT 360 CC,23297,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,4331.88,3799.90,2026-03-06
SALSA DOS ANCLAS CHEDDAR 360 gr,27141,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,4331.88,3799.90,2026-03-06
SALSA DOS ANCLAS CHIMICHURRI 375 380 CC,20004,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,4331.88,3799.90,2026-03-06
SALSA DOS ANCLAS PARMESANO 360 gr,27142,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA DOS ANCLAS SOJA 500 CC,20584,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,3761.89,3299.90,2026-03-06
SALSA GOLF HELLMANN'S 125 GR,681,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA GOLF HELLMANN'S 250 GR,12364,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA GOLF NATURA 125 CC,20673,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA GOLF NATURA 192X8 GR,28070,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
